VISIT_NO,EPA_REG,ECO3,ECO3_NAM,NUT_REG,NUTREG_NAME,ECO_NUTA,ECO3_X_ORIGIN,HUC2,HUC8,SITEID_07,LON_DD,LAT_DD,STATE,CNTYNAME,LAKE_ORIGIN,LakeArea,LakePerim,LakeDepth,LakeEleva,DATE,Silica,DOC,NTL,PTL,pH,Cond,Temp,Sol
1,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,12,12060202,NLA06608-0712,-97.62566712,32.029856,TX,BOSQUE,MAN-MADE,10.05502523,1.76823188,4.5,234.15,7/24/2007,17628,6540,417,14,7.95,355.2,27.7,5.418954248
1,Region_9,5,Sierra Nevada,II,Western Forested Mountains,II,WMTNS MAN-MADE,16,16050102,NLA06608-0713,-120.0976296,39.403849,CA,NEVADA,MAN-MADE,385.8954529,21.29408945,11,1709.58,9/12/2007,14722,2010,138,7,7.82,71.25,18.083333,7.546993464
1,Region_8,21,Southern Rockies,II,Western Forested Mountains,II,WMTNS MAN-MADE,10,10190005,NLA06608-0715,-105.3784913,40.218486,CO,BOULDER,MAN-MADE,79.39608141,7.767676082,46,1951.04,7/6/2007,5095,2770,123,4,7.1,22.77,11.625,5.906928105
1,Region_3,63,Middle Atlantic Coastal Plain,XIV,Eastern Coastal Plain,CPL,PLNLOW MAN-MADE,2,2040207,NLA06608-0717,-75.53217241,39.175339,DE,KENT,MAN-MADE,69.11437012,7.29240738,2.5,4.07,6/14/2007,6523,7430,2030,225,8.22,209.9,24.06,5.800065359
1,Region_8,43,Northwestern Great Plains,IV,Great Plains Grass and Shrublands,IVnat,PLNLOW NATURAL,10,10130204,NLA06608-0718,-103.2176549,46.477468,ND,SLOPE,NATURAL,64.37391798,4.260894204,1.3,846.96,7/18/2007,5292,27630,1869,616,9.13,3595,22.506667,5.822222222
1,Region_7,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,10,10250015,NLA06608-0720,-99.96360846,39.783681,KS,NORTON,MAN-MADE,837.628848,35.14422876,7.5,702.53,6/26/2007,3209,9530,1435,195,8.63,795.4,24.577778,6.184705882
1,Region_10,4,Cascades,II,Western Forested Mountains,II,WMTNS MAN-MADE,17,17080005,NLA06608-0721,-122.4056376,46.497287,WA,LEWIS,MAN-MADE,84.03281162,4.747825613,4.6,238.87,7/5/2007,11747,3710,441,21,7.77,56.28,20.48,4.975294118
1,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,PLNLOW NATURAL,10,10150003,NLA06608-0723,-102.0383947,42.92256,NE,CHERRY,NATURAL,59.10683554,3.44367749,1.8,1057.7,8/18/2007,38637,28510,1433,24,9.01,395.3,25.725,6.156601307
1,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW MAN-MADE,5,5120204,NLA06608-0724,-85.98220181,39.189471,IN,BARTHOLOMEW,MAN-MADE,50.07294514,9.248182592,7.3,207.12,8/13/2007,2031,3070,273,9,8.31,314,27.45,5.736797386
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1060002,NLA06608-0726,-71.09335145,43.834951,NH,CARROLL,NATURAL,12.01850477,1.61513155,5.5,124.81,8/14/2007,5892,2760,202,6,7.31,52.39,18.475,5.355751634
1,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,10,10160010,NLA06608-0727,-97.34187361,45.638733,SD,MARSHALL,NATURAL,29.23173022,2.196152722,3.5,559.28,6/23/2007,30442,21550,3722,191,8.75,1284,22.16,5.499738562
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,4,4050001,NLA06608-0731,-85.59855169,41.337441,IN,NOBLE,NATURAL,37.44699116,7.475331099,7,278.33,8/7/2007,3450,6510,1221,17,8.49,428.8,21.7125,5.771503268
1,Region_9,13,Central Basin and Range,III,Xeric West,III,WMTNS MAN-MADE,15,15010011,NLA06608-0733,-115.1266278,37.301657,NV,LINCOLN,MAN-MADE,185.0144512,7.72354975,1.7,1021.29,6/27/2007,57717,9700,993,28,8.77,1158,24.1,6.936862745
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,4,4020103,NLA06608-0734,-88.31643187,47.129763,MI,HOUGHTON,NATURAL,69.27845695,4.893042529,3.2,189.3,7/24/2007,1736,12500,364,16,7.3,55.55,23.725,5.580980392
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1070003,NLA06608-0738,-72.06616228,43.177656,NH,SULLIVAN,NATURAL,76.92370366,5.999984935,14,427.87,8/16/2007,1570,3750,223,3,6.27,30.48,14.621429,5.402875817
1,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,7,7010203,NLA06608-0743,-93.84703784,45.28365,MN,WRIGHT,NATURAL,35.36397799,4.288470574,8.4,284.76,6/26/2007,5158,6070,406,5,8.49,420.4,19.766667,5.465816993
1,Region_7,28,Flint Hills,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,11,11070104,NLA06608-0744,-96.22952255,37.507284,KS,ELK,MAN-MADE,10.69219463,1.655516251,3.4,316.02,7/18/2007,6426,5830,1243,100,8.57,142.4,25.825,5.401764706
1,Region_3,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,2,2080105,NLA06608-0749,-77.66963872,38.217779,VA,SPOTSYLVANIA,MAN-MADE,15.44871931,4.202087489,2,70.84,7/17/2007,12577,5470,464,50,7.5,61.33,24.05,5.628169935
1,Region_4,66,Blue Ridge,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,6,6020003,NLA06608-0751,-84.60955737,35.095062,TN,POLK,MAN-MADE,744.6121139,63.26391222,26.4,255.38,7/25/2007,6620,1340,99,1,7.29,54,17.324,5.720196078
1,Region_2,61,Erie Drift Plain,VII,Mostly Glaciated Dairy Region,VII,EHIGH NATURAL,5,5010002,NLA06608-0753,-79.32038612,42.344211,NY,CHAUTAUQUA,NATURAL,46.36420908,5.088630303,13.3,397.87,7/19/2007,2158,3060,367,15,8.54,293.5,14.478571,5.74124183
1,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,EHIGH NATURAL,1,1090003,NLA06608-0754,-71.76889368,42.000082,MA,WORCESTER,NATURAL,125.7233774,8.175579588,23.2,178.4,7/2/2007,3434,2770,251,3,6.42,46.5,12.818913,5.490196078
1,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,10,10130105,NLA06608-0755,-100.0637661,45.171986,SD,POTTER,MAN-MADE,15.32707742,2.630043236,2.5,599.28,6/20/2007,9810,16600,2216,1104,8.32,1394,20.35,5.825359477
1,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,11,11130303,NLA06608-0756,-97.81889401,34.519959,OK,STEPHENS,MAN-MADE,81.00405877,5.806177725,6.5,329.89,6/25/2007,3586,5750,326,3,8.41,361.2,25.69375,5.475163399
1,Region_5,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,7,7100003,NLA06608-0759,-94.58564751,43.496359,MN,MARTIN,NATURAL,888.3375176,19.1917048,1,372.25,8/7/2007,52139,8690,4153,360,8.94,392.9,24.35,5.675882353
1,Region_2,64,Northern Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,2,2030104,NLA06608-0761,-74.28597177,40.762633,NJ,ESSEX,MAN-MADE,21.96164291,2.488506706,5.5,97.81,9/6/2007,6974,5250,403,12,8.81,381.8,22.116667,5.679738562
1,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,PLNLOW NATURAL,10,10130101,NLA06608-0762,-100.8270609,47.614866,ND,MCLEAN,NATURAL,34.7821593,3.28370501,3.5,568.2,8/16/2007,45677,16290,3940,264,9.04,1054,20,5.440392157
1,Region_7,25,High Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,10,10180014,NLA06608-0764,-101.6522363,41.214434,NE,KEITH,MAN-MADE,202.2270082,12.59405648,10.4,951.6,6/26/2007,9903,3780,1386,58,8.46,769.8,18.609091,6.188104575
1,Region_3,69,Central Appalachians,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,5,5010007,NLA06608-0765,-79.05296653,40.161551,PA,SOMERSET,MAN-MADE,18.17031425,3.573710622,1.5,551.86,6/5/2007,4745,2510,507,29,7.39,158.3,20.94,5.574575163
1,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,10,10160003,NLA06608-0766,-98.58682039,47.073888,ND,STUTSMAN,NATURAL,180.255754,7.339827014,16,436.8,7/18/2007,2951,14630,1673,40,8.83,1973,17.810588,5.399803922
1,Region_10,15,Northern Rockies,II,Western Forested Mountains,II,WMTNS NATURAL,17,17010303,NLA06608-0769,-116.6021502,47.465617,ID,KOOTENAI,NATURAL,399.5962506,16.10376758,5.5,648.7,7/24/2007,3463,3610,384,16,7.8,48.69,23.6,5.964640523
1,Region_9,81,Sonoran Basin and Range,III,Xeric West,III,WMTNS MAN-MADE,15,15060106,NLA06608-0770,-111.9196013,33.376484,AZ,MARICOPA,MAN-MADE,14.94797988,4.28498057,3,360.29,5/8/2007,14203,4050,1455,28,8.52,1911,24.533333,6.817581699
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,7,7010104,NLA06608-0771,-93.95778373,46.436781,MN,CROW WING,NATURAL,91.63878065,5.895508251,4.6,384.85,8/13/2007,1974,9200,622,20,8.56,67.58,22.883333,5.299150327
1,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,12,12090106,NLA06608-0775,-99.48680479,31.778448,TX,COLEMAN,MAN-MADE,6.713595905,1.484181182,4.6,518.27,7/25/2007,8352,6570,569,18,8.2,287.6,26.76,5.530522876
1,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,10,10160011,NLA06608-0779,-97.60321373,43.741558,SD,MCCOOK,NATURAL,11.97847282,1.94878004,1.4,417,7/31/2007,13685,14180,3916,1543,9.04,540.6,25.8,5.764575163
1,Region_2,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH MAN-MADE,2,2040105,NLA06608-0781,-74.78073603,40.952446,NJ,SUSSEX,MAN-MADE,22.72402282,2.950434573,3.5,183.07,7/26/2007,4761,4390,729,34,8.62,404,24.625,5.679738562
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,9,9030001,NLA06608-0782,-90.74589983,47.9749,MN,COOK,NATURAL,5.945106269,1.233867307,9.5,558.98,7/31/2007,5497,10040,443,7,6.74,35.02,12.334444,5.188823529
1,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW MAN-MADE,5,5080001,NLA06608-0783,-84.32400254,40.381215,OH,Shelby,MAN-MADE,327.119426,38.09767223,1,291.82,8/14/2007,4268,9580,1896,819,8.57,600.8,25.95,5.642287582
1,Region_10,10,Columbia Plateau,III,Xeric West,III,WMTNS MAN-MADE,17,17020015,NLA06608-0785,-119.5708717,46.871389,WA,GRANT,MAN-MADE,50.94571043,6.023460541,7.5,210.96,9/12/2007,23241,2520,2621,15,8.42,406.2,19.6625,6.367124183
1,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,12,12030103,NLA06608-0792,-96.98715489,33.065861,TX,DENTON,MAN-MADE,8783.072277,287.6647562,20,156.97,8/16/2007,5854,5330,760,47,7.42,277.6,27.742857,5.340588235
1,Region_3,69,Central Appalachians,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,5,5050004,NLA06608-0793,-81.09987899,37.625569,WV,RALEIGH,MAN-MADE,88.58510717,11.00286477,7.6,886.29,6/18/2007,1545,2720,340,19,6.82,260,19.02875,5.677777778
1,Region_8,17,Middle Rockies,II,Western Forested Mountains,II,WMTNS NATURAL,14,14040102,NLA06608-0794,-109.8067241,42.942959,WY,SUBLETTE,NATURAL,2045.331815,38.84475821,50,2261,6/9/2007,961,1180,91,3,6.59,20.49,7.153056,6.175098039
1,Region_9,13,Central Basin and Range,III,Xeric West,III,WMTNS MAN-MADE,16,16060008,NLA06608-0797,-114.854418,39.467276,NV,WHITE PINE,MAN-MADE,82.68851601,3.76860159,1.6,1842,6/28/2007,22361,5120,418,24,8.56,1049,22.2,6.66248366
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,1,1080202,NLA06608-0802,-71.92427314,42.705484,MA,WORCESTER,NATURAL,12.07934977,1.727012071,2.4,348.79,7/20/2007,1709,6900,361,18,6.07,115.2,21.96,5.490196078
1,Region_4,72,Interior River Valleys and Hills,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,5,5140205,NLA06608-0804,-87.66339204,37.064966,KY,CHRISTIAN,MAN-MADE,20.41580282,3.27320171,4.4,138.38,8/19/2007,5111,4980,335,13,8.16,158.9,28.32,5.950718954
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH MAN-MADE,1,1100005,NLA06608-0805,-73.4471959,41.89706,CT,LITCHFIELD,MAN-MADE,10.59174887,1.700226725,5.5,258.17,8/22/2007,9365,4070,755,51,8.11,242.4,21.276667,5.731176471
1,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH NATURAL,2,2010003,NLA06608-0806,-72.33303748,44.326047,VT,WASHINGTON,NATURAL,27.82759617,2.944893012,5,391.93,9/7/2007,4570,7260,427,20,6.89,39.13,17.9,5.208169935
1,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,10,10160010,NLA06608-0807,-97.67084235,45.454498,SD,DAY,NATURAL,21.82718294,2.524300828,6,533.4,7/11/2007,25392,21430,1505,511,8.76,1893,22.65,5.499738562
1,Region_7,40,Central Irregular Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,10,10290105,NLA06608-0808,-94.20630504,37.808503,MO,VERNON,MAN-MADE,11.75486524,1.713911306,2.8,253.52,9/6/2007,9577,7980,1748,126,7.69,144.6,25.675,5.410588235
1,Region_9,23,Arizona/New Mexico Mountains,II,Western Forested Mountains,II,WMTNS MAN-MADE,15,15020005,NLA06608-0809,-110.0619092,34.275114,AZ,NAVAJO,MAN-MADE,61.37213903,8.990331508,9.8,1906,7/24/2007,878,8720,546,13,8.51,324.5,20.28,6.314444444
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,4,4050001,NLA06608-0811,-84.93075504,41.585036,IN,STEUBEN,NATURAL,7.092347657,1.273341585,9,305.54,7/23/2007,3834,12060,1224,51,8.58,379.2,15.1,5.705751634
1,Region_4,74,Mississippi Valley Loess Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,8,8060203,NLA06608-0812,-90.60093891,31.892139,MS,COPIAH,MAN-MADE,35.49877248,3.218606359,5.2,73.51,6/28/2007,1801,7290,357,11,7.26,46.23,23.381667,5.524705882
1,Region_4,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,3,3130007,NLA06608-0815,-84.29700265,32.070036,GA,SUMTER,MAN-MADE,32.26883364,4.836583988,2.9,110.89,7/17/2007,6182,3160,269,39,6.6,33.44,27.128333,5.835359477
1,Region_4,71,Interior Plateau,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,5,5130108,NLA06608-0820,-85.58909082,36.041956,TN,PUTNAM,MAN-MADE,30.21848645,6.801993335,1.4,269.03,8/6/2007,3218,3380,2841,323,8.69,291.2,26.633333,5.922810458
1,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,7,7030005,NLA06608-0823,-92.42758598,45.502128,WI,POLK,NATURAL,220.3464305,8.670594371,18.3,353.94,7/26/2007,4404,5920,331,7,8.55,160.9,17.084211,5.465816993
1,Region_6,28,Flint Hills,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,11,11070107,NLA06608-0824,-96.42019136,36.702859,OK,OSAGE,MAN-MADE,325.3715602,25.52217096,11,266.81,9/5/2007,7880,3390,309,22,8.22,207,24.0925,5.393529412
1,Region_8,13,Central Basin and Range,III,Xeric West,III,WMTNS MAN-MADE,16,16030006,NLA06608-0825,-113.5241332,37.650226,UT,IRON,MAN-MADE,31.41373022,3.006517111,4.3,1654,9/6/2007,14629,5650,1001,88,8.46,793.6,21.3,6.840784314
1,Region_8,25,High Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,10,10190005,NLA06608-0827,-105.1124639,39.995126,CO,BOULDER,MAN-MADE,18.24568417,1.618212799,5.7,1620.93,7/5/2007,686,5350,543,23,8.48,476,24.3,5.960196078
1,Region_4,73,Mississippi Alluvial Plain,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,PLNLOW NATURAL,8,8030206,NLA06608-0828,-90.35508478,33.145578,MS,HUMPHREYS,NATURAL,77.48472983,6.023188626,2.6,34.39,7/11/2007,10688,10740,1510,114,7.37,117.2,28.516667,5.652875817
1,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,PLNLOW NATURAL,10,10160002,NLA06608-0830,-99.4057224,47.314534,ND,STUTSMAN,NATURAL,44.89524389,3.465909169,0.6,542.28,8/30/2007,20583,79820,15563,1617,8.61,5769,15.7,5.399803922
1,Region_4,66,Blue Ridge,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,3,3050109,NLA06608-0831,-82.68737992,35.062423,SC,GREENVILLE,MAN-MADE,183.8849003,12.0040752,20,380.96,7/19/2007,8702,1210,44,4,6.98,16.53,15.519048,5.570915033
1,Region_8,41,Canadian Rockies,II,Western Forested Mountains,II,WMTNS NATURAL,10,10010001,NLA06608-0833,-113.79482,48.900663,MT,GLACIER,NATURAL,105.3238619,9.483542679,8.5,1482,8/7/2007,1804,480,104,1,8.11,123.3,17.58,5.778366013
1,Region_9,23,Arizona/New Mexico Mountains,II,Western Forested Mountains,II,WMTNS MAN-MADE,15,15060106,NLA06608-0834,-111.5104323,33.556585,AZ,MARICOPA,MAN-MADE,373.4887725,24.14729597,24,459,6/1/2007,14596,5240,583,23,8.63,1201,20.8625,6.817581699
1,Region_9,22,Arizona/New Mexico Plateau,III,Xeric West,III,WMTNS MAN-MADE,15,15020011,NLA06608-0836,-109.5195801,35.737081,AZ,APACHE,MAN-MADE,110.9901187,4.494937961,2.3,1960.5,8/29/2007,947,15530,1184,51,9.85,339.4,23.225,6.503529412
1,Region_10,12,Snake River Plain,III,Xeric West,III,WMTNS NATURAL,17,17040221,NLA06608-0837,-113.9237405,43.325359,ID,BLAINE,NATURAL,81.26266683,8.810756432,3,1452.11,7/19/2007,17659,9050,1460,109,8.74,500.6,22.825,6.201176471
1,Region_8,17,Middle Rockies,II,Western Forested Mountains,II,WMTNS NATURAL,10,10070006,NLA06608-0842,-109.5385322,44.982596,WY,PARK,NATURAL,15.43754853,1.629312541,26,3139,8/1/2007,25,790,71,13,6.34,14.46,7.675,5.941764706
1,Region_4,68,Southwestern Appalachians,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,3,3160112,NLA06608-0843,-87.1410494,33.288281,AL,TUSCALOOSA,MAN-MADE,42.73934657,5.124597709,3.8,148.45,7/18/2007,5150,2320,196,8,7.9,91.89,29.3,5.843071895
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW MAN-MADE,7,7070001,NLA06608-0846,-89.89123137,45.705583,WI,ONEIDA,MAN-MADE,1780.118547,110.4024441,4.9,464.14,8/28/2007,6205,9170,875,39,7.23,102.2,20.05,5.336797386
1,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW MAN-MADE,4,4100004,NLA06608-0847,-84.49692799,40.528211,OH,MERCER,MAN-MADE,5114.443686,61.48418422,2.2,263.19,8/30/2007,11206,7910,3572,395,8.51,412.3,25.158,5.642287582
1,Region_10,1,Coast Range,II,Western Forested Mountains,II,WMTNS NATURAL,17,17100101,NLA06608-0849,-124.6325273,48.090401,WA,CLALLAM,NATURAL,3036.176287,50.00086607,43.9,10.11,7/31/2007,2120,4030,189,5,7.18,44.35,13.861538,NA
1,Region_8,19,Wasatch and Uinta Mountains,II,Western Forested Mountains,II,WMTNS MAN-MADE,16,16020101,NLA06608-0850,-111.3907566,40.764009,UT,SUMMIT,MAN-MADE,420.1827721,12.13167056,23.5,1840,8/7/2007,9125,3750,486,19,8.57,388.8,17.725,6.78248366
1,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,PLNLOW NATURAL,10,10130106,NLA06608-0851,-99.64100853,45.77329,SD,MCPHERSON,NATURAL,57.76217216,5.801225281,4.1,562.5,6/5/2007,850,8840,1104,44,8.29,4321,17.8,5.643529412
1,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,11,11130303,NLA06608-0856,-97.17112636,34.284905,OK,CARTER,MAN-MADE,160.7370051,13.29745681,9.3,245.42,6/19/2007,5762,4580,483,31,8.33,293.6,21.657,5.475163399
1,Region_4,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,EHIGH MAN-MADE,3,3030002,NLA06608-0857,-79.76105079,36.176525,NC,GUILFORD,MAN-MADE,501.248966,37.33749439,5.8,218.37,6/22/2007,10532,3380,469,31,7.72,86,25.214286,5.705359477
1,Region_5,53,Southeastern Wisconsin Till Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,7,7120006,NLA06608-0859,-88.21979209,42.788777,WI,RACINE,NATURAL,489.3771604,36.1112779,19,235.53,7/5/2007,3939,7400,913,33,8.55,841.4,14.41,5.510915033
1,Region_7,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW MAN-MADE,7,7080208,NLA06608-0860,-91.58457902,41.775556,IA,JOHNSON,MAN-MADE,1241.453394,81.6032672,9.1,207.23,7/19/2007,17978,3290,6672,222,8.35,594.2,25.7,5.703986928
1,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,PLNLOW NATURAL,7,7050002,NLA06608-0862,-90.20943735,46.139593,WI,IRON,NATURAL,17.46040749,1.75735864,7.3,482.22,8/8/2007,613,11280,654,11,7.26,60.21,18.05,5.351895425
1,Region_5,70,Western Allegheny Plateau,XI,The Central and Eastern Forested Uplands,XI,EHIGH MAN-MADE,5,5040001,NLA06608-0863,-81.23795266,40.551574,OH,CARROLL,MAN-MADE,604.0491796,33.75124062,6.2,281.89,7/2/2007,523,2660,446,36,7.75,225.7,23.9,5.748366013
1,Region_8,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,PLNLOW MAN-MADE,11,11020009,NLA06608-0864,-102.7554334,38.299337,CO,KIOWA,MAN-MADE,303.6463188,8.631725025,11.2,1181.28,6/25/2007,7910,11220,973,11,8.33,3630,22.5,6.873333333
1,Region_4,75,Southern Coastal Plain,XII,Southeastern Coastal Plain,CPL,PLNLOW NATURAL,3,3100101,NLA06608-0865,-81.90969367,28.026264,FL,POLK,NATURAL,9.715760487,1.22560094,2.9,40.58,9/12/2007,1194,9630,1489,100,8.34,187.9,29.45,5.46496732
1,Region_4,72,Interior River Valleys and Hills,IX,Southeastern Temperate Forested Plains and Hills,IX,PLNLOW MAN-MADE,5,5140202,NLA06608-0868,-87.85835615,37.615787,KY,UNION,MAN-MADE,34.76562665,4.142881879,4.3,138.33,8/18/2007,6876,7140,1184,61,8.79,140,27.92,5.950718954
1,Region_3,62,North Central Appalachians,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,EHIGH MAN-MADE,2,2040104,NLA06608-0869,-75.02535883,41.413934,PA,PIKE,MAN-MADE,29.10658062,4.269699799,1.6,361.42,8/9/2007,5139,7030,479,44,6.43,53.98,23.95,5.562941176
1,Region_10,4,Cascades,II,Western Forested Mountains,II,WMTNS MAN-MADE,17,17090004,NLA06608-0870,-122.0463775,44.316686,OR,LINN,MAN-MADE,63.69149444,6.143986898,42.4,795.16,8/9/2007,22987,340,87,43,7.77,55.48,10.87931,5.601764706
1,Region_5,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,PLNLOW NATURAL,7,7020002,NLA06608-0871,-96.09372175,45.391849,MN,SWIFT,NATURAL,91.94809388,4.300437957,1.2,327.56,7/12/2007,39648,18510,5378,407,8.6,848.5,21.1,5.499738562
1,Region_7,27,Central Great Plains,V,South Central Cultivated Great Plains,V,PLNLOW MAN-MADE,11,11030017,NLA06608-0872,-97.05592896,37.705239,KS,BUTLER,MAN-MADE,88.73501648,6.705766168,2.7,385.74,6/21/2007,13916,7580,1129,276,8.11,287,25.633333,5.611830065
1,Region_9,23,Arizona/New Mexico Mountains,II,Western Forested Mountains,II,WMTNS MAN-MADE,15,15020008,NLA06608-0873,-111.2309008,34.787545,AZ,COCONINO,MAN-MADE,49.38276284,3.404521213,5.4,2066,6/20/2007,15071,6390,433,141,7.98,122.3,17.433333,6.49130719
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,4,4060101,NLA06608-0874,-86.02363273,43.499847,MI,NEWAYGO,NATURAL,23.02731521,2.657528962,11.8,232.11,8/30/2007,2862,3970,3441,29,8.6,421.8,13.4,6.074444444
1,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,PLNLOW NATURAL,4,4050003,NLA06608-0875,-84.93952274,42.426005,MI,EATON,NATURAL,45.7886331,2.565681137,6.3,272.91,9/14/2007,4346,8710,720,16,8.07,294.2,20.014286,5.748300654
