SITE_ID,VISIT_NO,LON_DD,LAT_DD,EPA_REG,ECO_LEV_3,ECO_L3_NAM,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,AREA_HA,LAKEPERIM,DEPTHMAX,ELEV_PT,HUC_2,HUC_8
NLA06608-0628,1,-105.1444706,35.75956138,Region_6,26,Southwestern Tablelands,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,325.8986282,7.492447687,4.3,2059.13,11,11080004
NLA06608-0630,1,-87.77935818,46.30058363,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,20.65457995,2.967990797,2.5,424.93,4,4030110
NLA06608-0632,1,-94.63514177,38.35723526,Region_7,40,Central Irregular Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,75.81200985,5.318636947,8,256.18,10,10290102
NLA06608-0634,1,-101.229344,47.92494929,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,12.78635999,1.661742294,2.1,663.58,9,9010001
NLA06608-0635,1,-105.1268527,40.33649731,Region_8,25,High Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,189.8167021,7.982005023,6.7,1562.41,10,10190006
NLA06608-0637,1,-111.0580729,40.13391202,Region_8,19,Wasatch and Uinta Mountains,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,5376.669903,139.9754139,23,2304,14,14060004
NLA06608-0641,1,-117.6640499,48.41877337,Region_10,15,Northern Rockies,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,27.00043435,2.918369245,4.8,713.93,17,17020003
NLA06608-0648,1,-99.24832126,42.26770086,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,10.29330913,1.391695237,1.4,730.78,10,10220001
NLA06608-0649,1,-119.9997761,38.47603543,Region_9,5,Sierra Nevada,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,70.0184268,5.032443994,6.5,2227.25,18,18040010
NLA06608-0650,1,-111.3963618,44.64209925,Region_10,17,Middle Rockies,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,2459.15098,32.64634057,5.6,1973,17,17040202
NLA06608-0651,1,-86.64445451,33.46835151,Region_4,67,Ridge and Valley,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,394.1979323,32.11341426,9.1,167.65,3,3150202
NLA06608-0654,1,-89.35046545,45.98738228,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,21.89643819,2.049806012,1.8,501.71,7,7070001
NLA06608-0657,1,-69.00206052,46.16790978,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,47.27533144,3.340422733,2.4,271.91,1,1020002
NLA06608-0658,1,-124.0796101,44.02383508,Region_10,1,Coast Range,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,60.55964739,3.74028717,22,30.36,17,17100206
NLA06608-0659,1,-98.0662251,48.18807378,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,37.26370689,5.259362813,6.2,455.1,9,9020308
NLA06608-0660,1,-86.21162845,39.71571919,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,18.96018685,1.854494736,8.5,211.85,5,5120201
NLA06608-0661,1,-75.70704866,41.55549527,Region_3,60,Northern Appalachian Plateau and Uplands,VII,Mostly Glaciated Dairy Region,VII,MAN-MADE,EHIGH MAN-MADE,71.25454463,9.101960346,5.4,299.09,2,2050106
NLA06608-0662,1,-71.35188791,45.0802966,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,140.8573466,6.321545431,3.5,479.96,1,1080101
NLA06608-0663,1,-97.43982726,44.92721305,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,70.07706427,3.169797137,1,527.91,10,10170201
NLA06608-0665,1,-79.20867259,35.05246497,Region_4,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,59.71733314,6.997615012,3.4,71.99,3,3030004
NLA06608-0671,1,-110.3847622,40.68974933,Region_8,19,Wasatch and Uinta Mountains,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,5.832266593,1.295517494,4.3,3297.74,14,14060003
NLA06608-0672,1,-90.09502746,38.70179794,Region_5,72,Interior River Valleys and Hills,IX,Southeastern Temperate Forested Plains and Hills,IX,NATURAL,PLNLOW NATURAL,807.6806613,31.70102938,1.8,121.74,7,7140101
NLA06608-0674,1,-72.95778821,42.54198776,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,25.55122203,2.477877792,2.7,515.86,1,1080203
NLA06608-0677,1,-118.446839,42.77239407,Region_10,80,Northern Basin and Range,III,Xeric West,III,NATURAL,WMTNS NATURAL,89.836885,3.884898352,3.2,1272.22,17,17120009
NLA06608-0678,1,-121.7804825,43.96358712,Region_10,4,Cascades,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,102.1565812,8.624833138,3.1,1514.87,17,17070301
NLA06608-0679,1,-93.24237251,44.90724118,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,80.67161098,4.278811947,4,248.15,7,7010206
NLA06608-0681,1,-80.61407853,38.82349927,Region_3,70,Western Allegheny Plateau,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,334.3315616,51.74638075,4.7,238.52,5,5030203
NLA06608-0686,1,-95.68760607,45.99294588,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,15.26573132,1.541087671,1.1,405.58,7,7020005
NLA06608-0687,1,-108.0510627,38.99691941,Region_8,21,Southern Rockies,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,14.98479063,1.620425858,13.5,3070.94,14,14020005
NLA06608-0690,1,-71.5975535,41.98943091,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,24.34180652,2.422694828,4.3,75.77,1,1090003
NLA06608-0690,2,-71.5975535,41.98943091,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,24.34180652,2.422694828,5.3,75.77,1,1090003
NLA06608-0692,1,-99.05552208,40.67141407,Region_7,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,8.740125143,2.199447516,6.7,648.47,10,10200101
NLA06608-0693,1,-119.5155897,37.14727752,Region_9,6,Southern and Central California Chaparral and Oak Woodlands,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,69.77192161,9.869392749,5,300.34,18,18040006
NLA06608-0696,1,-97.4757382,34.94582155,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,12.16119365,2.342561094,4,307.94,11,11130303
NLA06608-0707,1,-99.41665043,46.89269882,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,43.218989,6.512751,3.5,527.1,10,10130103
NLA06608-0709,1,-81.68245579,28.86654374,Region_4,75,Southern Coastal Plain,XII,Southeastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,39.5189832,2.484152054,2.1,18.92,3,3080102
NLA06608-0710,1,-70.65792119,41.76026908,Region_1,84,Atlantic Coastal Pine Barrens,XIV,Eastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,15.24576445,1.555731873,4.9,1.75,1,1090002
NLA06608-0711,1,-93.11140261,30.75107327,Region_6,35,South Central Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,624.012216,24.49957698,6.5,27.67,8,8080204
NLA06608-0712,1,-97.62566712,32.02985585,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,10.05502523,1.76823188,4.5,234.15,12,12060202
NLA06608-0713,1,-120.0976296,39.40384918,Region_9,5,Sierra Nevada,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,385.8954529,21.29408945,11,1709.58,16,16050102
NLA06608-0715,1,-105.3784913,40.21848571,Region_8,21,Southern Rockies,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,79.39608141,7.767676082,46,1951.04,10,10190005
NLA06608-0717,1,-75.53217241,39.17533903,Region_3,63,Middle Atlantic Coastal Plain,XIV,Eastern Coastal Plain,CPL,MAN-MADE,PLNLOW MAN-MADE,69.11437012,7.29240738,2.5,4.07,2,2040207
NLA06608-0718,1,-103.2176549,46.47746767,Region_8,43,Northwestern Great Plains,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,64.37391798,4.260894204,1.3,846.96,10,10130204
NLA06608-0720,1,-99.96360846,39.78368053,Region_7,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,837.628848,35.14422876,7.5,702.53,10,10250015
NLA06608-0721,1,-122.4056376,46.49728658,Region_10,4,Cascades,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,84.03281162,4.747825613,4.6,238.87,17,17080005
NLA06608-0723,1,-102.0383947,42.92255989,Region_7,44,Nebraska Sand Hills,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,59.10683554,3.44367749,1.8,1057.7,10,10150003
NLA06608-0724,1,-85.98220181,39.18947102,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,50.07294514,9.248182592,7.3,207.12,5,5120204
NLA06608-0726,1,-71.09335145,43.83495077,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,12.01850477,1.61513155,5.5,124.81,1,1060002
NLA06608-0727,1,-97.34187361,45.63873346,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,29.23173022,2.196152722,3.5,559.28,10,10160010
NLA06608-0731,1,-85.59855169,41.33744108,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,37.44699116,7.475331099,7,278.33,4,4050001
NLA06608-0733,1,-115.1266278,37.30165688,Region_9,13,Central Basin and Range,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,185.0144512,7.72354975,1.7,1021.29,15,15010011
NLA06608-0734,1,-88.31643187,47.12976263,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,69.27845695,4.893042529,3.2,189.3,4,4020103
NLA06608-0738,1,-72.06616228,43.17765587,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,76.92370366,5.999984935,14,427.87,1,1070003
NLA06608-0743,1,-93.84703784,45.28365031,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,35.36397799,4.288470574,8.4,284.76,7,7010203
NLA06608-0744,1,-96.22952255,37.50728425,Region_7,28,Flint Hills,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,10.69219463,1.655516251,3.4,316.02,11,11070104
NLA06608-0749,1,-77.66963872,38.21777874,Region_3,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,15.44871931,4.202087489,2,70.84,2,2080105
NLA06608-0751,1,-84.60955737,35.09506233,Region_4,66,Blue Ridge,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,744.6121139,63.26391222,26.4,255.38,6,6020003
NLA06608-0753,1,-79.32038612,42.34421131,Region_2,61,Erie Drift Plain,VII,Mostly Glaciated Dairy Region,VII,NATURAL,EHIGH NATURAL,46.36420908,5.088630303,13.3,397.87,5,5010002
NLA06608-0754,1,-71.76889368,42.00008215,Region_1,59,Northeastern Coastal Zone,XIV,Eastern Coastal Plain,CPL,NATURAL,EHIGH NATURAL,125.7233774,8.175579588,23.2,178.4,1,1090003
NLA06608-0755,1,-100.0637661,45.17198582,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,15.32707742,2.630043236,2.5,599.28,10,10130105
NLA06608-0756,1,-97.81889401,34.51995909,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,81.00405877,5.806177725,6.5,329.89,11,11130303
NLA06608-0759,1,-94.58564751,43.49635854,Region_5,47,Western Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,888.3375176,19.1917048,1,372.25,7,7100003
NLA06608-0761,1,-74.28597177,40.76263285,Region_2,64,Northern Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,21.96164291,2.488506706,5.5,97.81,2,2030104
NLA06608-0762,1,-100.8270609,47.61486601,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,34.7821593,3.28370501,3.5,568.2,10,10130101
NLA06608-0764,1,-101.6522363,41.21443378,Region_7,25,High Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,202.2270082,12.59405648,10.4,951.6,10,10180014
NLA06608-0765,1,-79.05296653,40.16155115,Region_3,69,Central Appalachians,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,18.17031425,3.573710622,1.5,551.86,5,5010007
NLA06608-0766,1,-98.58682039,47.07388772,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,180.255754,7.339827014,16,436.8,10,10160003
NLA06608-0769,1,-116.6021502,47.46561683,Region_10,15,Northern Rockies,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,399.5962506,16.10376758,5.5,648.7,17,17010303
NLA06608-0770,1,-111.9196013,33.37648429,Region_9,81,Sonoran Basin and Range,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,14.94797988,4.28498057,3,360.29,15,15060106
NLA06608-0771,1,-93.95778373,46.43678101,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,91.63878065,5.895508251,4.6,384.85,7,7010104
NLA06608-0775,1,-99.48680479,31.77844848,Region_6,27,Central Great Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,6.713595905,1.484181182,4.6,518.27,12,12090106
NLA06608-0779,1,-97.60321373,43.74155805,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,11.97847282,1.94878004,1.4,417,10,10160011
NLA06608-0781,1,-74.78073603,40.95244606,Region_2,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,MAN-MADE,EHIGH MAN-MADE,22.72402282,2.950434573,3.5,183.07,2,2040105
NLA06608-0782,1,-90.74589983,47.97490008,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,PLNLOW NATURAL,5.945106269,1.233867307,9.5,558.98,9,9030001
NLA06608-0783,1,-84.32400254,40.38121547,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,327.119426,38.09767223,1,291.82,5,5080001
NLA06608-0785,1,-119.5708717,46.87138943,Region_10,10,Columbia Plateau,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,50.94571043,6.023460541,7.5,210.96,17,17020015
NLA06608-0792,1,-96.98715489,33.06586113,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,8783.072277,287.6647562,20,156.97,12,12030103
NLA06608-0793,1,-81.09987899,37.62556948,Region_3,69,Central Appalachians,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,88.58510717,11.00286477,7.6,886.29,5,5050004
NLA06608-0794,1,-109.8067241,42.94295938,Region_8,17,Middle Rockies,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,2045.331815,38.84475821,50,2261,14,14040102
NLA06608-0794,2,-109.8067241,42.94295938,Region_8,17,Middle Rockies,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,2045.331815,38.84475821,46,2261,14,14040102
NLA06608-0797,1,-114.854418,39.46727638,Region_9,13,Central Basin and Range,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,82.68851601,3.76860159,1.6,1842,16,16060008
NLA06608-0802,1,-71.92427314,42.7054837,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,12.07934977,1.727012071,2.4,348.79,1,1080202
NLA06608-0804,1,-87.66339204,37.06496556,Region_4,72,Interior River Valleys and Hills,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,20.41580282,3.27320171,4.4,138.38,5,5140205
NLA06608-0805,1,-73.4471959,41.89706027,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,MAN-MADE,EHIGH MAN-MADE,10.59174887,1.700226725,5.5,258.17,1,1100005
NLA06608-0806,1,-72.33303748,44.32604728,Region_1,58,Northeastern Highlands,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,27.82759617,2.944893012,5,391.93,2,2010003
NLA06608-0807,1,-97.67084235,45.4544983,Region_8,46,Northern Glaciated Plains,VI,Corn Belt and Northern Great Plains,VI,NATURAL,PLNLOW NATURAL,21.82718294,2.524300828,6,533.4,10,10160010
NLA06608-0808,1,-94.20630504,37.80850252,Region_7,40,Central Irregular Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,11.75486524,1.713911306,2.8,253.52,10,10290105
NLA06608-0809,1,-110.0619092,34.27511413,Region_9,23,Arizona/New Mexico Mountains,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,61.37213903,8.990331508,9.8,1906,15,15020005
NLA06608-0811,1,-84.93075504,41.58503646,Region_5,56,Southern Michigan/Northern Indiana Drift Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,7.092347657,1.273341585,9,305.54,4,4050001
NLA06608-0812,1,-90.60093891,31.89213905,Region_4,74,Mississippi Valley Loess Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,35.49877248,3.218606359,5.2,73.51,8,8060203
NLA06608-0815,1,-84.29700265,32.07003639,Region_4,65,Southeastern Plains,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,32.26883364,4.836583988,2.9,110.89,3,3130007
NLA06608-0820,1,-85.58909082,36.04195569,Region_4,71,Interior Plateau,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,30.21848645,6.801993335,1.4,269.03,5,5130108
NLA06608-0823,1,-92.42758598,45.50212807,Region_5,51,North Central Hardwood Forests,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,220.3464305,8.670594371,18.3,353.94,7,7030005
NLA06608-0824,1,-96.42019136,36.70285935,Region_6,28,Flint Hills,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,325.3715602,25.52217096,11,266.81,11,11070107
NLA06608-0825,1,-113.5241332,37.65022613,Region_8,13,Central Basin and Range,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,31.41373022,3.006517111,4.3,1654,16,16030006
NLA06608-0827,1,-105.1124639,39.99512558,Region_8,25,High Plains,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,18.24568417,1.618212799,5.7,1620.93,10,10190005
NLA06608-0828,1,-90.35508478,33.14557832,Region_4,73,Mississippi Alluvial Plain,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,NATURAL,PLNLOW NATURAL,77.48472983,6.023188626,2.6,34.39,8,8030206
NLA06608-0830,1,-99.4057224,47.3145341,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,44.89524389,3.465909169,0.6,542.28,10,10160002
NLA06608-0831,1,-82.68737992,35.06242308,Region_4,66,Blue Ridge,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,183.8849003,12.0040752,20,380.96,3,3050109
NLA06608-0833,1,-113.79482,48.90066286,Region_8,41,Canadian Rockies,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,105.3238619,9.483542679,8.5,1482,10,10010001
NLA06608-0834,1,-111.5104323,33.55658479,Region_9,23,Arizona/New Mexico Mountains,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,373.4887725,24.14729597,24,459,15,15060106
NLA06608-0836,1,-109.5195801,35.73708099,Region_9,22,Arizona/New Mexico Plateau,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,110.9901187,4.494937961,2.3,1960.5,15,15020011
NLA06608-0837,1,-113.9237405,43.32535916,Region_10,12,Snake River Plain,III,Xeric West,III,NATURAL,WMTNS NATURAL,81.26266683,8.810756432,3,1452.11,17,17040221
NLA06608-0842,1,-109.5385322,44.98259563,Region_8,17,Middle Rockies,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,15.43754853,1.629312541,26,3139,10,10070006
NLA06608-0843,1,-87.1410494,33.28828061,Region_4,68,Southwestern Appalachians,XI,The Central and Eastern Forested Uplands,XI,MAN-MADE,EHIGH MAN-MADE,42.73934657,5.124597709,3.8,148.45,3,3160112
NLA06608-0846,1,-89.89123137,45.70558294,Region_5,50,Northern Lakes and Forests,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,MAN-MADE,PLNLOW MAN-MADE,1780.118547,110.4024441,4.9,464.14,7,7070001
NLA06608-0847,1,-84.49692799,40.52821138,Region_5,55,Eastern Corn Belt Plains,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,5114.443686,61.48418422,2.2,263.19,4,4100004
NLA06608-0849,1,-124.6325273,48.09040077,Region_10,1,Coast Range,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,3036.176287,50.00086607,43.9,10.11,17,17100101
NLA06608-0850,1,-111.3907566,40.76400873,Region_8,19,Wasatch and Uinta Mountains,II,Western Forested Mountains,II,MAN-MADE,WMTNS MAN-MADE,420.1827721,12.13167056,23.5,1840,16,16020101
NLA06608-0851,1,-99.64100853,45.77329011,Region_8,42,Northwestern Glaciated Plains,V,South Central Cultivated Great Plains,V,NATURAL,PLNLOW NATURAL,57.76217216,5.801225281,4.1,562.5,10,10130106
NLA06608-0856,1,-97.17112636,34.28490489,Region_6,29,Cross Timbers,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,160.7370051,13.29745681,9.3,245.42,11,11130303
NLA06608-0857,1,-79.76105079,36.17652473,Region_4,45,Piedmont,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,501.248966,37.33749439,5.8,218.37,3,3030002
NLA06608-0859,1,-88.21979209,42.78877715,Region_5,53,Southeastern Wisconsin Till Plains,VII,Mostly Glaciated Dairy Region,VII,NATURAL,PLNLOW NATURAL,489.3771604,36.1112779,19,235.53,7,7120006
