"SITEID_07","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC_2","HUC_8","ECO3","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ECO_L3_NAM","NUT_REG","NUTREG_NAME","ECO_NUTA","ECO3_X_ORIGIN","STATE","DATE","ln_phyDen.BioV","ln_phySR","ln_zpSR","ln_zpDen","ln_Cond","ln_DOC","ln_NTL","ln_PTL","ln_Silica"
"NLA06608-0418",11,53.2,1.9347302337527,0.181818181818182,0.0526315789473684,32,1.36967701281376,1309.538461521,1071357.36979366,42.769826,-71.9999278,51.28077598,2.6,4.248873842,365.37,1,1070003,58,"Region_1",66.51,3340,296,8,855,6.63,24.5,5.490196078,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","EHIGH NATURAL","NH","7/19/2007",13.8844369723838,3.46573590279973,2.39789527279837,3.9740583963476,4.19735231229633,8.11372608597075,5.69035945432406,2.07944154167984,6.75110146893676
"NLA06608-0421",6,15.3578874218207,0.443782953061781,0.166666666666667,0.438914027149321,27,2.20801858368372,1233.976400657,377761.14205887,43.095043,-73.76674325,25.86570924,5.8,4.036894474,86.43,2,2020003,83,"Region_2",451.6,2600,537,9,4333,7.78,21.385714,5.474117647,"Eastern Great Lakes and Hudson Lowlands","VII","Mostly Glaciated Dairy Region","VII","EHIGH MAN-MADE","NY","6/28/2007",12.842017375554,3.29583686600433,1.79175946922805,2.73162918061848,6.11279683227551,7.86326672400957,6.28599809450886,2.19722457733622,8.37401542173991
"NLA06608-0425",5,1.16041497232857,0.924089720351823,0,0,7,1.20229991144301,24630.58199945,1741506.776842,38.602312,-111.8406157,144.3154395,3.2,6.780695715,2132,16,16030002,19,"Region_8",216.8,7000,1433,234,34478,8.41,21.08,6.59875817,"Wasatch and Uinta Mountains","II","Western Forested Mountains","II","WMTNS MAN-MADE","UT","8/1/2007",14.3702612601628,1.94591014905531,1.6094379124341,0.148777675912453,5.37897526956549,8.85366542803745,7.26752542782817,5.4553211153577,10.4480767184549
"NLA06608-0426",18,13.3981079007926,1.86700990530038,0.166666666666667,0.0267175572519084,28,1.70947463559409,6556.6419751,1347729.5325151,43.838224,-85.07388127,159.9850198,7.7,8.608542559,319.89,4,4080202,50,"Region_5",206.2,6200,574,5,363,8.31,16.733333,5.774705882,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","MI","9/17/2007",14.113931906788,3.3322045101752,2.89037175789616,2.59511349555362,5.32884657158286,8.73230457103318,6.35262939631957,1.6094379124341,5.89440283426485
"NLA06608-0432",25,16.5168539325843,2.64342111058777,0.36,0.188775510204082,26,1.22622829102238,10231.679490666,13838995.7917954,34.720922,-90.07170002,3907.84138,5.5,102.3632486,65.5,8,8030204,74,"Region_4",66.2,3880,644,218,7556,7.33,27.571667,5.611960784,"Mississippi Valley Loess Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","MS","7/16/2007",16.443000947125,3.25809653802148,3.2188758248682,2.80438131004064,4.19268046294296,8.26359043261732,6.46769872610435,5.38449506278909,8.9300972286214
"NLA06608-0433",15,179,2.15265944795894,0.266666666666667,0.180633147113594,25,2.20088668288121,336.629558859,46587.450985,44.522511,-73.29262702,107359.9005,97,962.1652079,28.84,2,2010000,83,"Region_1",171,2770,422,7,1077,8.01,10.055,5.207320261,"Eastern Great Lakes and Hudson Lowlands","VII","Mostly Glaciated Dairy Region","VII","EHIGH NATURAL","VT","8/9/2007",10.7490864916807,3.2188758248682,2.70805020110221,5.18738580584075,5.14166355650266,7.92660259918138,6.04500531403601,1.94591014905531,6.98193467715639
"NLA06608-0435",23,84.5454545454545,2.27631112597232,0.173913043478261,0.0614439324116743,11,1.00411340925221,53291.34816686,7863534.576742,45.168266,-90.69813817,368.6973816,5.2,15.01318869,383.09,7,7050005,50,"Region_5",79.65,17780,1824,78,6070,7.28,22.75,5.402222222,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW MAN-MADE","WI","7/23/2007",15.8777467550218,2.39789527279837,3.13549421592915,4.43728931334893,4.37764203635606,9.7858295090679,7.50878717063428,4.35670882668959,8.71111388405354
"NLA06608-0436",14,2.00877192982456,1.72676952424139,0.285714285714286,0.0524017467248908,44,2.0735980932986,4758.627313866,2267371.2817773,34.451978,-92.9382529,500.1143836,8.2,43.56987943,91.08,8,8040101,36,"Region_6",73.1,3120,398,29,3474,7.4,20.011111,5.43248366,"Ouachita Mountains","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","AR","9/5/2007",14.634131692779,3.78418963391826,2.63905732961526,0.697523555159744,4.29182836675573,8.04558828080353,5.98645200528444,3.36729582998647,8.15306194680105
"NLA06608-0440",11,15.0195972833079,1.27383685023199,0.272727272727273,0.0338645418326693,17,0.973063083650018,2827.398693055,1499063.8079009,36.238943,-97.34810228,179.6547197,9,15.00253457,329.73,11,11060006,27,"Region_6",201.9,4850,853,182,7771,8.16,26.959,5.463529412,"Central Great Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","OK","8/8/2007",14.2203513431574,2.83321334405622,2.39789527279837,2.70935583394644,5.30777252531879,8.48673398393153,6.74875954749168,5.2040066870768,8.95815413520924
"NLA06608-0442",10,45.9390862944162,1.23111381888597,0.4,0.0331491712707182,26,2.22184289304007,5245.78260257,396356.3411703,48.286102,-101.9047579,30.17185053,2.2,4.970823575,659.73,10,10110101,42,"Region_8",2360,67340,6559,385,20268,8.84,19.45,5.308954248,"Northwestern Glaciated Plains","V","South Central Cultivated Great Plains","V","PLNLOW NATURAL","ND","8/14/2007",12.8900689370532,3.25809653802148,2.30258509299405,3.82731630795598,7.76641689801966,11.1175096927151,8.78859343129374,5.95324333428778,9.9167985665958
"NLA06608-0445",3,0.176104036846383,0.917410700168841,0.333333333333333,0.230769230769231,25,0.910587019845426,4521.999999629,2611479.6723675,40.040757,-81.01548859,43.04307317,8.4,6.510790055,322.66,5,5030106,70,"Region_5",385.2,3540,336,15,104,8.23,17.155556,5.748366013,"Western Allegheny Plateau","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","OH","6/28/2007",14.7754275429368,3.2188758248682,1.09861228866811,-1.73668034014032,5.95376267992397,8.17188200612782,5.8171111599632,2.70805020110221,4.64439089914137
"NLA06608-0447",14,21.7474795967355,2.2542839492328,0.142857142857143,0.141280353200883,22,2.08588179617159,782.315143443,676373.40178671,38.479614,-82.87603537,70.45608606,14.8,10.58989409,182.27,5,5090104,70,"Region_4",96.98,2480,79,3,6627,7.32,17.21875,5.717647059,"Western Allegheny Plateau","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","KY","8/25/2007",13.4245005720322,3.09104245335832,2.63905732961526,3.07949787021015,4.57450477167721,7.81601383915903,4.36944785246702,1.09861228866811,8.79890749208823
"NLA06608-0449",14,11.2917378654228,1.64100426476676,0,0,18,2.39306932017374,11560.52198461,5810105.519501,48.135804,-117.6915241,48.19243402,5.8,2.937004986,619.91,17,17020003,15,"Region_10",215.3,2810,404,16,17227,8.96,23.442857,5.483594771,"Northern Rockies","II","Western Forested Mountains","II","WMTNS NATURAL","WA","7/26/2007",15.5751092903673,2.89037175789616,2.63905732961526,2.42407129593677,5.37203240437032,7.94093976232779,6.00141487796115,2.77258872223978,9.75423319944637
"NLA06608-0452",11,20.5297308796936,1.90098825857195,0.363636363636364,0.0466321243523316,10,0.984885305016405,7678.27507498,2456437.68886,39.806846,-105.0360311,5.391015571,7.2,1.153685508,1590.47,10,10190004,25,"Region_8",694.1,5320,604,37,84,8.17,19.2125,5.960196078,"High Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","CO","6/15/2007",14.7142227644478,2.30258509299405,2.39789527279837,3.02187412230847,6.54261604234554,8.57922858233569,6.40357419793482,3.61091791264422,4.43081679884331
"NLA06608-0453",15,4.5182841068917,1.83986414709594,0.4,0.136186770428016,24,2.02421495585148,4991.346565838,245341.3551009,28.573324,-81.77025392,743.0730589,3.9,10.62659391,28.99,3,3080102,75,"Region_4",93.31,19640,1056,48,727,6,28.8,5.46496732,"Southern Coastal Plain","XII","Southeastern Coastal Plain","CPL","PLNLOW NATURAL","FL","7/31/2007",12.4104058059305,3.17805383034795,2.70805020110221,1.50813229940023,4.53592728324593,9.88532358190846,6.96224346426621,3.87120101090789,6.58892647753352
"NLA06608-0454",12,22.8181818181818,1.59677805610995,0.25,0.368525896414343,23,2.12021667285961,1240.948018771,626407.68806115,41.970989,-71.19898937,202.4298506,2.2,12.36993924,30.85,1,1090004,59,"Region_1",326.6,4880,367,16,790,7.53,25.425,5.704509804,"Northeastern Coastal Zone","XIV","Eastern Coastal Plain","CPL","EHIGH MAN-MADE","MA","7/25/2007",13.3477566969888,3.13549421592915,2.484906649788,3.12755766633341,5.78873618053636,8.49290049884719,5.90536184805457,2.77258872223978,6.67203294546107
"NLA06608-0456",9,27.3954116059379,0.592710183926506,0.222222222222222,0.00985221674876847,25,1.14475464359453,23948.44444738,8841369.2990168,33.063257,-96.47583806,9288.403959,12.7,182.8813591,143.86,12,12030106,32,"Region_6",450.7,5110,681,29,9181,8.44,27.478571,5.340588235,"Texas Blackland Prairies","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","TX","8/9/2007",15.9949523206972,3.2188758248682,2.19722457733622,3.31037553973379,6.1108019296966,8.53895468319775,6.52356230614951,3.36729582998647,9.1248914101437
"NLA06608-0458",14,7.96685787125558,1.45601101745392,0.428571428571429,0.584,23,1.83283788938936,29544.721485042,1151405.052376,31.163782,-83.54189637,128.0576834,3.7,8.443913715,57.42,3,3110204,65,"Region_4",99.35,10560,947,39,1676,7.78,28.6775,5.888300654,"Southeastern Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","GA","7/25/2007",13.9564935392427,3.13549421592915,2.63905732961526,2.07529017055736,4.59864896899783,9.26482855726025,6.85329909318608,3.66356164612965,7.42416528104203
"NLA06608-0459",14,17.3597093257973,1.66477579352186,0.214285714285714,0.0930232558139535,25,1.97984043387112,4812.408368167,793963.3274063,34.226911,-86.84234494,72.95040407,9.6,11.87228388,247.04,3,3160109,68,"Region_4",87.02,3660,200,8,673,7.83,23.55,5.794509804,"Southwestern Appalachians","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","AL","7/16/2007",13.5847925520169,3.2188758248682,2.63905732961526,2.85415196518634,4.46613797729253,8.20521842639541,5.29831736654804,2.07944154167984,6.51174532964473
"NLA06608-0462",10,1.6316243284473,1.64872764642292,0.2,0.024390243902439,25,0.979996963718648,3598.74074099,1942142.63785099,46.199063,-89.29397704,149.7868259,13,6.903455506,522.69,7,7070001,50,"Region_5",14.28,2170,194,3,25,6.68,20,5.476993464,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","MI","8/20/2007",14.4793023740811,3.2188758248682,2.30258509299405,0.489576039141536,2.65885995691144,7.68248244653451,5.26785815906333,1.09861228866811,3.2188758248682
"NLA06608-0463",14,0.66326374667604,1.4318231758036,0.357142857142857,0.857142857142857,28,1.47084232821371,44367.11110816,24108614.9583644,42.211764,-83.52098213,272.7513592,5.8,17.45719673,198.31,4,4090005,56,"Region_5",716.6,6910,1031,82,8880,8.36,24.285714,5.732745098,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW MAN-MADE","MI","8/19/2007",16.9980798017368,3.3322045101752,2.63905732961526,-0.410582559943054,6.57451780487085,8.84072491676172,6.93828448401696,4.40671924726425,9.09155683598622
"NLA06608-0467",18,13.8953488372093,1.67935374231798,0.277777777777778,0.615062761506276,14,1.78064742988372,52906.23343913,5216902.251571,43.545921,-89.36445641,183.5188922,24.5,10.43716624,237.25,4,4030201,53,"Region_5",396.5,6220,788,15,2250,8.37,13.022308,5.462941176,"Southeastern Wisconsin Till Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","WI","7/9/2007",15.4674143453082,2.63905732961526,2.89037175789616,2.6315541681121,5.9826760410749,8.73552518573323,6.66949808985788,2.70805020110221,7.71868549519847
"NLA06608-0468",9,14.1935483870968,1.34075375842764,0.111111111111111,0.0909090909090909,21,1.54371530668489,387.130503513,28758.37210706,39.432409,-106.6003635,6.780172834,13.9,1.22241284,3068.4,14,14010004,21,"Region_8",28.49,1240,179,8,1707,7.16,10.523077,6.366143791,"Southern Rockies","II","Western Forested Mountains","II","WMTNS NATURAL","CO","8/1/2007",10.2666842075577,3.04452243772342,2.19722457733622,2.65278752242716,3.34955314850982,7.12286665859908,5.18738580584075,2.07944154167984,7.44249272279444
"NLA06608-0469",15,18.6595582635187,2.17623467835222,0.266666666666667,0.108163265306122,22,1.4505280985645,547.521005874,662157.93491028,41.909734,-75.33783928,12.71231975,11.5,1.907141321,413.35,2,2040101,60,"Region_3",63.1,2410,191,11,943,7.41,13.669231,5.562941176,"Northern Appalachian Plateau and Uplands","VII","Mostly Glaciated Dairy Region","VII","EHIGH NATURAL","PA","8/29/2007",13.4032593788373,3.09104245335832,2.70805020110221,2.92635852223002,4.14472076954717,7.7873820264847,5.25227342804663,2.39789527279837,6.84906628263346
"NLA06608-0470",12,76.125,1.37754607730208,0.333333333333333,0.0574712643678161,21,2.27627723934135,807.397849441,3833535.96514113,43.623088,-71.2654292,132.8445725,11.4,6.024761658,155.18,1,1070002,58,"Region_1",65.55,4150,193,8,567,7.23,17.661538,5.355751634,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","EHIGH NATURAL","NH","7/24/2007",15.1592981637399,3.04452243772342,2.484906649788,4.33237672603006,4.18281321020971,8.33086361322474,5.26269018890489,2.07944154167984,6.34035930372775
"NLA06608-0471",17,6.65906499429875,1.42880474718571,0.176470588235294,0.0445205479452055,38,1.95922961440042,30355.7641963,8363907.6724693,45.440157,-97.2623188,857.1952963,7.6,20.06849553,564.78,10,10160010,46,"Region_8",407.3,7870,839,24,19562,8.69,22.888889,5.499738562,"Northern Glaciated Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","SD","6/25/2007",15.9394363007884,3.63758615972639,2.83321334405622,1.89597908345009,6.00955001465437,8.97081334141145,6.73221070646721,3.17805383034795,9.88134418785044
"NLA06608-0472",19,6.45323199369017,2.31074980962779,0.368421052631579,0.241666666666667,17,1.74592156243843,974.03464063,240841.4760082,34.570611,-96.23835676,158.9734793,8,12.64075427,186,11,11140103,37,"Region_6",90.94,9570,803,78,4579,7.34,22.88,5.303921569,"Arkansas Valley","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","OK","7/16/2007",12.3918942201437,2.83321334405622,2.94443897916644,1.86458108959992,4.51019994839686,9.166388484447,6.68835471394676,4.35670882668959,8.4292359126571
"NLA06608-0473",14,5.11273420133376,1.79558751822748,0.357142857142857,0.251552795031056,26,1.59914124073197,46140.44444454,12344793.995782,35.516295,-80.20338458,909.0342354,15.3,71.8636521,170.71,3,3040103,45,"Region_4",99.57,3090,714,55,10493,8.45,25.275,5.79379085,"Piedmont","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","NC","6/19/2007",16.3287449933627,3.25809653802148,2.63905732961526,1.63173432987153,4.60086091439999,8.03592636989179,6.57088296233958,4.00733318523247,9.25846364715791
"NLA06608-0479",14,36.5704286964129,1.49879120190338,0.142857142857143,0.0454545454545455,37,2.37610972862481,1206.08992834,254969.6234894,39.920618,-83.00425479,18.27545989,5.5,1.992213542,209.24,5,5060001,55,"Region_5",580.7,3080,318,14,1344,8.06,27.483333,5.712352941,"Eastern Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","OH","8/16/2007",12.4488996934738,3.61091791264422,2.63905732961526,3.59923995471804,6.364234272378,8.03268487596762,5.76205138278018,2.63905732961526,7.20340552108309
"NLA06608-0480",10,20.9708631266898,2.09700715955726,0.5,0.30955497382199,44,2.28459793725231,3205.888705154,2061704.80246704,37.994338,-90.54213897,16.24353412,15.9,3.343738326,239.95,7,7140104,39,"Region_7",321.9,2790,194,3,6365,8.44,18.768421,5.779084967,"Ozark Highlands","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","MO","8/24/2007",14.5390437725283,3.78418963391826,2.30258509299405,3.04313400413782,5.77424093830476,7.93379687481541,5.26785815906333,1.09861228866811,8.75856951099151
"NLA06608-0483",7,1.24921268108335,1.27358898734673,0.142857142857143,0.0168067226890756,27,2.26309685657616,1120.627450974,2248968.07532595,29.49147,-101.1563449,14130.01792,41.6,727.1479422,336.66,13,13040212,24,"Region_6",989.6,2930,461,4,14530,8.4,24.709375,5.869542484,"Chihuahuan Deserts","III","Xeric West","III","WMTNS MAN-MADE","TX","7/11/2007",14.6259820357878,3.29583686600433,1.94591014905531,0.222513497738815,6.89730082107828,7.98275770201111,6.13339804299665,1.38629436111989,9.58397075656433
"NLA06608-0484",14,3.35550801512177,1.34568536364309,0.5,0.88646288209607,40,2.13025208484235,96805.89680878,5183835.0377366,36.310678,-88.48981792,37.31498489,1.2,3.79600164,125.56,8,8010203,65,"Region_4",79.49,5410,1519,190,13291,7.7,28.533333,5.936013072,"Southeastern Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","TN","7/12/2007",15.4610556950837,3.68887945411394,2.63905732961526,1.2106031792653,4.37563122758502,8.59600437184053,7.32580750259577,5.24702407216049,9.49484239342133
"NLA06608-0488",16,34.7259902333152,1.81174434471956,0.375,0.0424107142857143,27,2.59117732730743,2583.482472279,858807.5621009,37.19249,-95.98672528,13.48195629,3.6,4.312833504,252.08,11,11070106,29,"Region_7",180.3,7850,1070,162,9354,7.84,23.42,5.337777778,"Cross Timbers","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","KS","7/19/2007",13.6633001503752,3.29583686600433,2.77258872223978,3.54748840467199,5.19462213020927,8.96826881077645,6.97541392745595,5.08759633523238,9.14355933828583
"NLA06608-0489",13,204.918032786885,1.55297253330705,0.230769230769231,0.026,15,1.15839164766085,26414.22222165,7354651.17849,38.493632,-78.00762524,21.62741859,2.5,3.185509305,115.8,2,2080103,64,"Region_3",135.3,11700,1275,107,9720,8.81,28.88,5.449084967,"Northern Piedmont","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","VA","7/10/2007",15.810843484447,2.70805020110221,2.56494935746154,5.32261005911708,4.90749453517674,9.36734412078585,7.15070145759253,4.67282883446191,9.18194089745448
"NLA06608-0491",11,2.54777070063694,1.5677982000246,0.363636363636364,0.35625,32,1.91311973523846,3039.625484034,350563.7737096,41.413144,-85.734175,53.13592451,1.3,4.37288814,261.61,4,4050001,56,"Region_5",429.4,7000,665,16,8971,8.37,24.3,5.771503268,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","IN","7/17/2007",12.7672979195751,3.46573590279973,2.39789527279837,0.935218741759674,6.06238888544468,8.85366542803745,6.49978704065585,2.77258872223978,9.10175243155928
"NLA06608-0493",20,5.810546875,1.86517356077601,0.35,0.310924369747899,21,0.422390657132267,39916.888884382,3632952.814491,38.771249,-77.64555522,288.9176192,15.1,26.98345316,86.34,2,2070010,64,"Region_3",174.8,3480,353,15,5545,7.96,17.7625,5.628169935,"Northern Piedmont","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","VA","7/11/2007",15.1055563230901,3.04452243772342,2.99573227355399,1.75967469294022,5.16364246322143,8.15478757276852,5.8664680569333,2.70805020110221,8.62065189978447
