"SITEID_12","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","SITEID_07","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC2","HUC8","ECO3","ECO3_2015","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ln_phyDen.BioV","ln_phySR","ln_zpSR","ln_zpDen","ln_Cond","ln_DOC","ln_NTL","ln_PTL","ln_Silica"
"NLA12_ID-216",10,0.1674524,1.83338410536475,0.2,0.106211675676192,4,0.974327815280287,128553.2959,18771249.7624,"",42.53147462,-116.3645133,29.38507822,1.15,3.526067553,1773.61,17,17050104,80,80,"Region_10",64.1,8950,1760,275,10741,7.74,18.8433333333333,6.64346405228758,16.747836989319,1.38629436111989,2.30258509299405,-1.78705614720803,4.16044436392662,9.0994088112689,7.4730690880322,5.61677109766657,9.28182347359805
"NLA12_ID-218",17,0.4686743,1.53764733323908,0.176470588235294,0.376483199526836,14,1.30892956215835,36913.0686,2098004.6195,"",47.07386493,-115.9576667,10.93755364,21.3,1.279058714,1688.66,17,17060308,15,15,"Region_10",14.33,1300,109,37,8758,7.19,13.3028205128205,5.69294117647059,14.5564972697949,2.63905732961526,2.83321334405622,-0.757847208072302,2.66235524184008,7.17011954344963,4.69134788222914,3.61091791264422,9.07772284736134
"NLA12_ID-220",9,0.4098537,1.09488459590011,0.222222222222222,0.113556861875347,18,1.05692098783872,562.3049,90199.0289,"",45.26811761,-116.2079681,2.71785858,5.85,0.687914835,2362.78,17,17060209,16,16,"Region_10",15.72,980,139,53,3488,7.24,18.5665384615385,6.21169934640523,11.4097739399174,2.89037175789616,2.19722457733622,-0.891955012230788,2.75493378700106,6.88755257166462,4.93447393313069,3.97029191355212,8.15708378502887
"NLA12_ID-221",13,1.545809,0.962141405590839,0.153846153846154,0.0230176561269859,26,1.58295210828714,91179.6142,6426217.7722,"",46.63155999,-114.3843753,12.2231563,1,1.321805523,1944.63,17,17060303,16,16,"Region_10",10.98,8640,785,47,361,6.36,17.2488461538462,5.86986928104575,15.675896707315,3.25809653802148,2.56494935746154,0.435547397901657,2.39607543608138,9.0641578617981,6.66568371778241,3.85014760171006,5.88887795833288
"NLA12_IL-103",32,8.2501424,2.80929572781076,0.65625,0.0856786787098366,34,2.14250680768063,780431.3026,53762006.7115,"NLA06608-1532",40.98833771,-90.40342515,42.64361798,7.6,7.406657942,229.16,7,7080104,72,72,"Region_5",441.5,5220,1151.5,71.5,5826.5,8.77,17.8205128205128,6.20091503267974,17.8000775807054,3.52636052461616,3.46573590279973,2.11023046080369,6.09017802004401,8.56025268087669,7.04882071926074,4.26969744969996,8.67017175601332
"NLA12_IL-104",27,0.4003586,2.42823802222226,0.222222222222222,0.0202418531786254,27,1.84725474140194,86077.2212,4113720.0316,"NLA06608-1435",42.19772807,-88.10331921,88.50454108,9.3,3.989732142,257.23,7,7120006,53,53,"Region_5",912,7390,731,17,2049,8.14,22.4102564102564,6.04666666666667,15.2298382942785,3.29583686600433,3.29583686600433,-0.915394633490266,6.81563999007433,8.90788301394225,6.59441345974978,2.83321334405622,7.6251071482389
"NLA12_IL-105",24,0.8271659,1.8447164464914,0.5,0.149679042620108,23,2.28312457592127,342443.7473,20589849.9491,"NLA06608-0020",39.41011547,-87.80523888,296.1995854,16.5,36.78984462,184.92,5,5120111,72,72,"Region_5",216,4940,603,28,2200,8.25,16.3897435897436,6.18300653594771,16.8403087914155,3.13549421592915,3.17805383034795,-0.189749999481936,5.37527840768417,8.50512061018197,6.40191719672719,3.3322045101752,7.69621263934641
"NLA12_IL-106",27,0.5505656,2.19613382080556,0.407407407407407,0.113108592327599,45,1.822330645313,914317.0102,141919034.9521,"NLA06608-0155",42.37464061,-88.13351269,154.8025399,8.7,8.802183045,223.92,7,7120006,53,53,"Region_5",942,10060,1188,62,9512,8.8,23.2923076923077,6.04666666666667,18.7707672765595,3.80666248977032,3.29583686600433,-0.596809165522911,6.84800527457636,9.21632244365373,7.08002649992259,4.12713438504509,9.16030943837062
"NLA12_IL-109",31,0.8055065,2.00236195097334,0.258064516129032,0.0769787705003001,26,2.52775373363987,589006.4474,79519446.6249,"",39.44330979,-89.95992399,13.15251632,9.9,2.500981851,195.55,7,7130012,72,72,"Region_5",204.5,4860,862,50,515.5,8.855,19.5237179487179,6.24803921568627,18.191512161346,3.25809653802148,3.43398720448515,-0.21628400687563,5.32056797548286,8.48879371689454,6.75925527066369,3.91202300542815,6.24513730345701
"NLA12_IL-110",20,0.3579747,1.50485160923081,0.25,0.0639148520831221,23,1.94494761931258,9789.7457,1947933.7377,"",40.48022364,-88.10299877,1.734537234,4.5,0.512970999,235.34,5,5120109,54,54,"Region_5",305,3750,520,24,1295,8.41,22.7846153846154,6.05895424836601,14.4822797470517,3.13549421592915,2.99573227355399,-1.02729296546977,5.72031177660741,8.22951111896446,6.25382881157547,3.17805383034795,7.16626597413364
"NLA12_IL-111",22,0.4997166,1.61097346701741,0.272727272727273,0.530033623057549,24,2.8120186001651,331728.2463,9940918.6794,"",38.75927501,-88.067551,333.9449364,10,37.2060316,144.81,5,5120114,72,72,"Region_5",229,4770,986,89,4770,8.49,22.6641025641026,6.22058823529412,16.1121699968369,3.17805383034795,3.09104245335832,-0.693714141251788,5.43372200355424,8.47010158388239,6.89365635460264,4.48863636973214,8.47010158388239
"NLA12_IL-112",21,8.3518754,1.16693147701225,0.19047619047619,0.624352346061101,18,1.83719926794967,474891.5117,12026276.9088,"",37.82087568,-88.90132266,1.852140246,2.8,0.567287425,129.26,7,7140106,72,72,"Region_5",136.6,7620,1350,69,5145,7.68,25.3474358974359,6.20235294117647,16.3026045561606,2.89037175789616,3.04452243772342,2.12248611244662,4.91705694713669,8.93853164868069,7.20785987143248,4.23410650459726,8.54578064826815
"NLA12_IL-114",15,0.204243,1.66897518333864,0.2,0.139498538505604,29,3.12086337454545,11793.4932,1378902.9629,"",40.50804437,-90.16117672,72.90324707,15,26.77754509,196.36,7,7130005,72,72,"Region_5",1366,3230,348,13,3623,8.42,17.3666666666667,6.20091503267974,14.1367987865693,3.36729582998647,2.70805020110221,-1.58844481755514,7.21964204013074,8.0802374162167,5.85220247977447,2.56494935746154,8.19505769089508
"NLA12_IL-116",10,0.0204253,1.32996864200983,0.4,0.363421834685415,7,1.66504882513449,8805.5538,191530.7188,"",37.69361669,-88.70869133,10.87426762,7.5,3.419315335,138.32,5,5140204,72,72,"Region_5",3320,580,1610,64,25068,2.83,19.8551282051282,6.20235294117647,12.1628034862265,1.94591014905531,2.30258509299405,-3.89098095046144,8.10772006191053,6.36302810354046,7.38398945797851,4.15888308335967,10.1293474113446
"NLA12_IL-118",22,0.7059825,1.749524183831,0.363636363636364,0.0901056329299947,26,2.65017468408378,315204.5665,20852154.7575,"",42.24358324,-87.96277577,20.7283329,3.1,3.60906076,208.09,7,7120004,54,54,"Region_5",1056,6330,1136,91,9402,8.57,28.0590909090909,6.28751633986928,16.8529678465527,3.25809653802148,3.09104245335832,-0.348164829331522,6.96224346426621,8.75305551513822,7.0352685992811,4.51085950651685,9.14867771158408
"NLA12_IL-120",17,0.9326319,1.9390265334919,0.235294117647059,0.402736921179728,37,2.8308610233972,93749.8426,13656521.6476,"",38.75131255,-89.99244717,6.987920243,7,1.465679447,152.77,7,7140101,72,72,"Region_5",508,5890,1198,109,3138,8.56,22.2655128205128,6.23058823529412,16.4297277418774,3.61091791264422,2.83321334405622,-0.0697446897457725,6.23048144757848,8.68101127664563,7.08840877867539,4.69134788222914,8.05134093329298
"NLA12_IL-123",8,0.3575507,0.644690454202787,0.375,0.0485226290984747,16,1.45326579444947,13975935.4202,106282495.2954,"",41.64802026,-87.89932476,85.09548674,1.7,11.3179376,209.01,7,7120004,54,54,"Region_5",571,13180,4606,384,286,8.7,15.5,6.07941176470588,18.4816111570842,2.77258872223978,2.07944154167984,-1.0284781087215,6.34738920965601,9.4864558080565,8.43511508038063,5.95064255258773,5.65599181081985
"NLA12_IL-R01",19,0.411837,1.57327617502275,0.105263157894737,0.453983979098527,26,2.02199454654355,73655.1517,5608682.9903,"NLA06608-0036",37.47735207,-88.32742822,12.02754764,5,1.782979574,113.39,5,5140203,71,71,"Region_5",129.2,3340,261,21,2855,8.5,23.4038461538462,6.20235294117647,15.5398264888508,3.25809653802148,2.94443897916644,-0.887127638983191,4.8613615913485,8.11372608597075,5.56452040732269,3.04452243772342,7.95682712209011
"NLA12_IN-101",46,0.6315515,3.59067726152691,0.717391304347826,0.220460247501589,37,3.48755675510276,9534.69,4156933.4817,"NLA06608-1835",41.57991404,-84.92317079,10.19051846,16.5,1.275587004,309.77,4,4100003,55,55,"Region_5",311,6150,614.5,27.5,4991,8.295,14.1962179487179,6.12562091503268,15.2402882165912,3.61091791264422,3.8286413964891,-0.459575788656114,5.73979291217923,8.72420736080056,6.42080892900609,3.31418600467253,8.51539156946961
"NLA12_IN-102",35,0.4496868,2.32696274030009,0.342857142857143,0.0748200747720413,26,1.83441390233261,43542.522,6036682.7057,"NLA06608-2283",41.28698824,-85.78290582,194.0341611,11.6,7.859003832,255.79,5,5120106,56,56,"Region_5",388,5250,578,37,10536,8.57,21.051282051282,6.10450980392157,15.6133651981234,3.25809653802148,3.55534806148941,-0.799203938538215,5.96100533962327,8.56598335558567,6.35957386867238,3.61091791264422,9.26255324342312
"NLA12_IN-103",24,1.2527223,1.87184275870609,0.416666666666667,0.208612315754258,29,2.36113148139263,1403959.81,76180045.004,"NLA06608-0219",41.39844133,-85.36782919,47.00753436,9.1,3.535511239,284.71,4,4050001,55,55,"Region_5",409,9850,1304,65,7257,8.23,17.6628205128205,6.10450980392157,18.1486101097733,3.36729582998647,3.17805383034795,0.225319023258218,6.0137151560428,9.19522673416613,7.1731917424866,4.17438726989564,8.88972179927814
"NLA12_IN-104",22,0.9491156,2.50802366774463,0.5,0.0418119773818911,25,2.71520973360292,50775.7849,7374569.2542,"NLA06608-2916",38.21375521,-87.11795032,10.91514258,7,1.973624127,179.9,5,5140201,72,72,"Region_5",176.9,4240,621,40,10389,8.42,22.4694871794872,6.22294117647059,15.8135480522743,3.2188758248682,3.09104245335832,-0.0522246753566,5.17558460116574,8.352318548226,6.43133108193348,3.68887945411394,9.24850283307053
"NLA12_IN-105",28,0.4232247,1.91190174783834,0.357142857142857,0.110496386434913,30,1.87616315490722,1887094.7263,19137619.8564,"NLA06608-1195",41.41470487,-86.47339356,129.1172696,7.9,8.541157025,222.37,7,7120001,54,54,"Region_5",371,7110,890,40,5884,8.57,22.5658974358974,6.11915032679739,16.7671665818364,3.40119738166216,3.3322045101752,-0.859852035301889,5.91620206260743,8.86925752279729,6.79122146272619,3.68887945411394,8.67999208172133
"NLA12_IN-106",32,0.6130667,2.07249349264451,0.375,0.138054635816951,12,1.23220561129465,1445027.0282,7037865.6876,"NLA06608-1755",41.22553211,-85.65005694,22.58998354,14.6,2.483231071,262.61,5,5120106,56,56,"Region_5",355,5760,614,29,3194,8.59,16.4974358974359,6.10450980392157,15.7668155127941,2.484906649788,3.46573590279973,-0.489281539829811,5.87211778947542,8.65869275368994,6.41999492814714,3.36729582998647,8.06902932877496
"NLA12_IN-108",30,0.8640326,2.17513217059811,0.466666666666667,0.329874706116413,39,2.37239122468577,115015.5454,10187014.0309,"NLA06608-3147",41.07631805,-86.46293011,96.81697062,9,5.63503891,218.5,5,5120106,56,56,"Region_5",358,8680,1051,58,16357,8.54,21.7844871794872,6.11915032679739,16.1366243329051,3.66356164612965,3.40119738166216,-0.146144779408414,5.8805329864007,9.0687768076544,6.95749737087695,4.06044301054642,9.70241121925853
"NLA12_IN-110",37,0.6802862,1.97629075649157,0.27027027027027,0.104977434497422,23,2.11763520322173,92245.66,2832998.9118,"NLA06608-0235",41.3210911,-85.75191291,322.0065588,36,13.63739145,250.67,5,5120106,56,56,"Region_5",394,6640,630,21,4377,8.47,13.8397435897436,6.10450980392157,14.8568463946968,3.13549421592915,3.61091791264422,-0.385241687005177,5.97635090929793,8.80086724247048,6.44571981938558,3.04452243772342,8.3841188371909
"NLA12_IN-111",35,2.0208803,1.93884883707409,0.285714285714286,0.0680585584410912,13,2.15219917022602,51365.9869,17482213.3911,"NLA06608-1199",39.60815568,-84.97150743,72.7512337,8.8,6.371989759,254.76,5,5080003,55,55,"Region_5",311,3910,1359,46,3545,9.33,19.984358974359,5.96529411764706,16.6766945443803,2.56494935746154,3.55534806148941,0.703533208562532,5.73979291217923,8.27129265297941,7.21450441415114,3.8286413964891,8.17329343896623
"NLA12_IN-112",24,0.1743589,1.97996293407759,0.291666666666667,0.055565273696955,29,2.77243483048178,364431.3979,27543238.7957,"NLA06608-1684",39.72076713,-86.72022287,124.1815738,10.7,14.01959658,255.24,5,5120203,55,55,"Region_5",293,4080,765,59,3576,8.61,23.1384615384615,6.10385620915033,17.1312676476798,3.36729582998647,3.17805383034795,-1.74663946041826,5.68017260901707,8.31385226739821,6.63987583382654,4.07753744390572,8.18200013629341
"NLA12_IN-113",36,0.3659705,2.2226771267524,0.277777777777778,0.100085116150072,12,1.35320413888983,21219.5934,2001552.2602,"NLA06608-1579",41.69099262,-85.02355495,407.1980919,25.6,18.03547764,296.1,4,4050001,56,56,"Region_5",497,5630,558,16,5099,8.47,14.3358974358974,6.10450980392157,14.509433567591,2.484906649788,3.58351893845611,-1.00520254992211,6.20859002609663,8.63586472113374,6.32435896238131,2.77258872223978,8.53679972105516
"NLA12_IN-115",27,0.4326424,2.74127494074285,0.37037037037037,0.0916687777249756,22,0.862636182495569,574404.6249,8817037.7842,"NLA06608-0212",39.02600151,-86.47054783,2761.795165,5.5,91.18767142,172.67,5,5120208,71,71,"Region_5",127.5,3380,376,27,5480,7.94,25.1653846153846,6.10385620915033,15.9921965194405,3.09104245335832,3.29583686600433,-0.837843758245701,4.84811636459848,8.12563098847706,5.92958914338989,3.29583686600433,8.60886037994206
"NLA12_IN-116",26,0.2946728,2.43533733153635,0.307692307692308,0.0823292818339528,34,2.89910247080713,1386.2684,1720274.7226,"NLA06608-1172",39.27760527,-86.21213767,6.315541703,8,1.308222857,249.35,5,5120202,71,71,"Region_5",187.6,4270,556,16,2989,8.24,20.6410256410256,6.10385620915033,14.3579945584772,3.52636052461616,3.25809653802148,-1.22188969074958,5.23431203657212,8.35936910622267,6.32076829425058,2.77258872223978,8.00269416228394
"NLA12_IN-117",29,0.3262466,1.32880425479872,0.379310344827586,0.11668749957854,24,2.75724139220769,12611.3036,3359467.6264,"NLA06608-0660",39.71553494,-86.21183124,18.96019997,7.3,1.854492563,211.85,5,5120201,55,55,"Region_5",805,3520,1234,9,475,8.48,24.6615384615385,6.10385620915033,15.0272930748619,3.17805383034795,3.36729582998647,-1.12010174185548,6.69084227741856,8.16621626859214,7.11801620446533,2.19722457733622,6.16331480403464
"NLA12_IN-120",30,0.5585128,2.19668544056609,0.266666666666667,0.100130561018476,34,1.90493151475223,43406.4618,5016547.4705,"",41.35308847,-85.44887465,11.72737003,6.5,1.762871268,268.38,4,4050001,56,56,"Region_5",505,5910,733,44,7475,8.31,21.2591666666667,6.10450980392157,15.4282525001756,3.52636052461616,3.40119738166216,-0.582477742203726,6.22455842927536,8.68440111040014,6.59714570188665,3.78418963391826,8.91931939825889
"NLA12_IN-126",16,3.2918815,1.06199121220558,0.25,0.00767208661672664,26,1.67030958082356,618546.6434,8485483.4297,"",39.03667912,-85.68019805,6.354854858,3.4,1.456222026,205.58,5,5120207,55,55,"Region_5",269,5010,853,84,15586,8.72,24.1907692307692,6.04418300653595,15.9538674296533,3.25809653802148,2.77258872223978,1.19145928581214,5.59471137960184,8.51919119407891,6.74875954749168,4.43081679884331,9.65412835440351
"NLA12_IN-127",18,0.9731633,1.58576313001069,0.388888888888889,0.292196489530585,8,1.16866788852049,155481.2462,5009193.6289,"",39.25666178,-86.37285788,592.288877,6.4,24.00982894,191.88,5,5120202,71,71,"Region_5",202,4730,840,53,12112,8.57,27.7916666666667,6.10385620915033,15.4267855077915,2.07944154167984,2.89037175789616,-0.0272033794291277,5.30826769740121,8.46168048148598,6.73340189183736,3.97029191355212,9.40195197567723
"NLA12_IN-128",36,0.9753618,1.98385667205547,0.166666666666667,0.12835042340186,53,2.6545282574543,85746.0737,3635591.2233,"",41.28458229,-85.69379508,49.05708786,8.15,3.209999592,253.16,5,5120106,56,56,"Region_5",412.5,6205,598.5,41,15827,8.375,22.2703205128205,6.10450980392157,15.1062823031244,3.97029191355212,3.58351893845611,-0.0249467998932269,6.02223620577474,8.73311069763871,6.39442652499803,3.71357206670431,9.66947262133328
"NLA12_IN-130",20,0.2398736,1.84171080351813,0.3,0.0382222136992149,15,1.58319507860747,61510.0778,2521271.3007,"",38.12291459,-86.64595821,55.32295042,7.3,5.31821733,139.07,5,5140201,71,71,"Region_5",163.2,3790,428,19,2724,8.52,24.125641025641,6.1224183006536,14.7402738166829,2.70805020110221,2.99573227355399,-1.42764316104442,5.09497644253001,8.24012129807647,6.0591231955818,2.94443897916644,7.9098566672694
"NLA12_IN-131",11,0.1575625,1.06792416718731,0.181818181818182,0.525671400238001,27,1.83095710100703,14735.7801,2346871.3257,"",39.45359873,-87.19347607,13.33233781,13,3.184886324,216.39,5,5120111,72,72,"Region_5",2160,2910,305,8,1317,8.11,19.6307692307692,6.18300653594771,14.6685936483196,3.29583686600433,2.39789527279837,-1.847933074034,7.67786350067821,7.97590836016554,5.72031177660741,2.07944154167984,7.18311170174328
"NLA12_IN-134",22,0.5966883,1.85829900913428,0.181818181818182,0.0233378130591801,25,1.84283497659183,204226.8338,15266188.5631,"",41.4463142,-87.16882512,4.321379985,10.4,0.798885887,233.11,4,4040001,54,54,"Region_5",199.5,11730,1190,38,1955,7.84,16.9197435897436,6.07941176470588,16.5411510430984,3.2188758248682,3.09104245335832,-0.516360412489474,5.29581423632992,9.36990494164752,7.08170858610557,3.63758615972639,7.57814547241947
"NLA12_IN-135",13,0.4546665,0.669087381907009,0.153846153846154,0.0378811722438315,19,2.22242165624244,26257.8474,1094783.787,"",38.30624409,-87.31604402,5.110705271,8.5,1.721055358,132.96,5,5120209,72,72,"Region_5",2760,2570,298,31,11358,8.06,18.4269230769231,6.22294117647059,13.9060674469415,2.94443897916644,2.56494935746154,-0.788191095815822,7.9229859587112,7.85166117788927,5.6970934865054,3.43398720448515,9.33767762043738
"NLA12_IN-142",21,1.5018174,1.91648526079331,0.333333333333333,0.188182731136289,24,1.88334924783414,206677.1402,21806355.2561,"",38.6607598,-85.75451022,17.88193818,1.4,2.657244285,168.49,5,5120207,55,55,"Region_5",245,8720,1524,125,4361,8.24,25.9889743589744,6.02313725490196,16.8977120107832,3.17805383034795,3.04452243772342,0.406675974713212,5.50125821054473,9.07337451690302,7.32909373624659,4.8283137373023,8.38045666784277
"NLA12_IN-144",21,0.5052359,1.95513101344033,0.285714285714286,0.100207051795013,29,2.688412313675,90762.7269,10270726.6669,"",41.27216801,-85.53933209,79.76723127,28,6.787075945,272.66,5,5120106,56,56,"Region_5",367,9290,836,31,1416,8.58,11.6035416666667,6.10450980392157,16.1448083356723,3.36729582998647,3.04452243772342,-0.682729830064558,5.90536184805457,9.13669383180788,6.7286286130847,3.43398720448515,7.25559127425367
"NLA12_IN-145",21,0.9106299,1.82991485697944,0.238095238095238,0.274373815311797,11,1.66163037603923,165748.2957,3639272.9572,"",41.71697825,-85.65916761,9.506814738,2.7,1.336289067,260.87,4,4050001,56,56,"Region_5",468,7510,1416,107,29632,8.45,21.7320512820513,6.10450980392157,15.1072944826299,2.39789527279837,3.04452243772342,-0.0936187211274469,6.14846829591765,8.92399074475818,7.25559127425367,4.67282883446191,10.2966101374459
"NLA12_IN-146",25,0.5143477,2.14916391634184,0.2,0.24305776034383,22,1.97948871847176,5225.7436,636488.7603,"",39.18592631,-86.34303669,47.0709968,7.9,5.276493514,180.28,5,5120208,71,71,"Region_5",144.2,3810,285,24,9531,7.96,20.975641025641,6.10385620915033,13.363722038222,3.09104245335832,3.2188758248682,-0.66485578307836,4.97120122485085,8.24538446812075,5.65248918026865,3.17805383034795,9.16230492293763
