"SITEID_07","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC_2","HUC_8","ECO3","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ECO_L3_NAM","NUT_REG","NUTREG_NAME","ECO_NUTA","ECO3_X_ORIGIN","STATE","DATE","ln_phyDen","ln_phySR","ln_zpDen","ln_zpSR","ln_NTL","ln_PTL","Lat","ln_DOC","ln_Silica","ln_Temp","ln_Sol","Omni2"
"NLA06608-0558",21,5.22466039707419,2.17474169852654,-0.217743557719678,0.076,20,1.318564242224,3644.783068878,519135.186492,46.763304,-96.21518776,14.03501697,3.7,1.891759921,402.97,9,9020106,51,"Region_5",407.1,11800,1154,17,3580,0.497277773531233,22.94,5.381830065,"North Central Hardwood Forests","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","MN","8/9/2007",-0.657335576519748,-0.301832567166436,-0.474573806993778,1.42600239996545,0.608921874156684,-0.338044261239751,1.22021114409291,0.892083672677085,-0.169725393642151,0.383204181059685,-0.826098010338313,-0.472794876669963
"NLA06608-0560",13,7.36811926605505,1.94127722203282,0.245844770250312,0.0272373540856031,21,0.908944278186916,74153.48147432,7156066.431339,35.618589,-101.6607655,6559.392801,13.8,173.4237312,894.9,11,11090106,26,"Region_6",3256,4750,532,27,11760,0.62866911104414,23.933333,6.624052288,"Southwestern Tablelands","IV","Great Plains Grass and Shrublands","IVman","PLNLOW MAN-MADE","TX","9/12/2007",0.786506156815507,-0.195455483649486,-0.219670152156998,0.136771428077538,-0.125496410396784,-0.0437541660660895,-0.996720312250774,-0.196600832627033,0.72378779539664,0.532169972783851,1.70525861192383,-0.466323008100925
"NLA06608-0561",9,7.75393553223388,1.74390252185846,-1.06358892805089,0.00906344410876133,22,1.52748658387935,1006.222222239,892877.63342321,44.948436,-116.0893222,2018.422831,52.5,39.89997855,1520,17,17050123,16,"Region_10",18.72,1990,86,5,5900,-1.00058347411591,9.105263,6.378431373,"Idaho Batholith","II","Western Forested Mountains","II","WMTNS NATURAL","ID","8/9/2007",-0.358895062273478,-0.0940279997980736,-0.181826009008836,-0.851779003921986,-1.85382937413516,-1.11652821451279,0.85919357134102,-1.23749458457105,0.205599932869723,-2.86399061838751,1.24470330833588,0.0656297927837519
"NLA06608-0562",26,22.53125,2.56196209565476,1.01442541925319,0.137309292649098,49,2.99863371549439,18889.101223443,1867083.3983434,41.686868,-71.61087837,157.2914486,10,19.85128831,75.34,1,1090004,59,"Region_1",105.6,4380,334,9,2516,-1.28964441664431,19.452857,5.704509804,"Northeastern Coastal Zone","XIV","Eastern Coastal Plain","CPL","EHIGH MAN-MADE","RI","7/13/2007",0.0470805511053412,1.65190610638616,0.609122284471291,2.00015127576763,-0.566996157924998,-0.742617712021616,0.210395221970583,-0.293625247317153,-0.434691730841274,-0.196240498273365,-0.116361272103279,0.0148765788341611
"NLA06608-0564",10,40.2481522613258,1.03744669852597,-0.471497168819041,0.0875356803044719,15,0.699912496858561,10797.62962967,2411968.6138662,35.974726,-105.9168212,40.7999372,19.3,4.043796187,1915.69,13,13020101,22,"Region_6",84.09,4090,217,14,10930,-0.369905054053957,18.385714,6.619542484,"Arizona/New Mexico Plateau","III","Xeric West","III","WMTNS MAN-MADE","NM","8/22/2007",0.188003420497502,-0.929065132756068,1.03930516440623,-0.568539502809926,-0.976003541174311,-0.461553311812361,-0.925876749354113,-0.375584226600514,0.668800553200165,-0.394509843293791,1.69695737338198,-0.385907777228914
"NLA06608-0565",9,3.69762351469669,1.33475588788952,-1.06358892805089,0.0147991543340381,23,1.62491516742947,8037.279704294,3076685.4435893,37.245259,-121.9668773,19.3007469,3.9,2.596318377,92.14,18,18050003,6,"Region_9",361.3,4020,704,81,14744,0.641808244795431,23.72,7.555359477,"Southern and Central California Chaparral and Oak Woodlands","III","Xeric West","III","WMTNS MAN-MADE","CA","7/19/2007",0.32196112885261,0.00289007662102084,-0.73090615840788,-0.851779003921986,0.140193836033876,0.655109379889437,-0.673139503581322,-0.396238034543098,0.893673596554404,0.500705521977951,3.30869414966606,0.0656297927837519
"NLA06608-0570",8,28.6540314808866,1.35670635964377,-0.138445554251127,0.428251121076233,21,1.26485197524477,8934.002064738,1795777.367727,45.442135,-109.2242066,296.9416249,19.8,12.53735789,1294,10,10070006,43,"Region_8",335.1,3570,300,12,8199,0.523556041033814,20.5,6.02496732,"Northwestern Great Plains","IV","Great Plains Grass and Shrublands","IVman","PLNLOW MAN-MADE","MT","7/27/2007",0.0256506221735657,-0.195455483649486,0.787369495467319,-1.1684138272283,-0.668818938906057,-0.559613648317552,0.957401272755136,-0.538272108842985,0.452811856200561,-0.0119893842648341,0.54981781191236,-0.48682672976569
"NLA06608-0579",9,103.298969072165,0.5512400200996,-0.323474229011079,0.0199600798403194,38,2.68565694567076,24424.12296032,10296786.263945,46.824697,-99.7794296,314.2066556,1.4,13.24281682,525.31,10,10130103,42,"Region_8",1074,23780,2694,229,34258,0.917730053572537,16.7,5.525816993,"Northwestern Glaciated Plains","V","South Central Cultivated Great Plains","V","PLNLOW NATURAL","ND","8/19/2007",0.986758642688267,1.09759999505924,1.73820545495858,-0.851779003921986,1.41299995880914,1.31622514918906,1.23242357598545,1.73046654650181,1.52705501409378,-0.732450603850312,-0.504281508146058,-0.444366949964845
"NLA06608-0580",9,53.0181086519115,1.18942766260998,-1.06358892805089,0.343453510436433,19,1.71558881407742,4233.48148099,1631348.6875867,37.177189,-82.39104876,476.3427424,39,68.46809429,425.05,5,5070202,69,"Region_3",688,2390,183,10,2710,0.457860372277359,16.296667,5.650784314,"Central Appalachians","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","VA","8/7/2007",-0.0271989010901803,-0.413667219781573,1.24363685846547,-0.851779003921986,-1.13762781316451,-0.675594409682991,-0.686680139141165,-1.01836057542443,-0.378888870891251,-0.818365369415164,-0.231700311883243,0.0656297927837519
"NLA06608-0581",9,88.6,1.63825097994194,-0.323474229011079,0.476297968397291,22,0.30482021566643,4670.71604893,270579.0427759,43.252639,-114.3827885,1560.7504,15.2,53.62836201,1462,17,17040219,12,"Region_10",257.4,2680,241,8,8836,0.61552997729285,17.59375,6.420653595,"Snake River Plain","III","Xeric West","III","WMTNS MAN-MADE","ID","7/3/2007",-1.01593627207001,-0.0940279997980736,1.62439020617117,-0.851779003921986,-0.876512908093971,-0.817543389443283,0.521861866324495,-0.881342927242999,0.509023250755182,-0.549239442765452,1.32512159782791,-0.444366949964845
"NLA06608-0582",14,95.4,1.5835698625528,-0.852127585468085,0.0293501048218029,18,1.74157707797534,3724.835947113,518810.9669433,41.800794,-72.52468392,21.1105314,4.6,2.457242976,43.88,1,1080205,59,"Region_1",328.1,3310,2709,315,8222,-0.317348519048795,20.2,5.700457516,"Northeastern Coastal Zone","XIV","Eastern Coastal Plain","CPL","EHIGH MAN-MADE","CT","7/19/2007",-0.657679391183747,-0.531549858844324,1.67922088405724,0.335995064467242,1.41826614061369,1.51905656468878,0.233057634880686,-0.628741974401383,0.454916376114763,-0.0637962366204269,-0.125022857067358,-0.13561950082527
"NLA06608-0585",12,0.589557463429014,2.31301592973137,-0.138445554251127,0.15625,27,2.13707553793899,225.581642242,87528.20895478,39.486585,-118.7255216,164.1223762,1,15.10573347,1202.02,16,16050203,13,"Region_9",261.3,3020,505,105,10209,-0.185957181535887,21.05,7.308366013,"Central Basin and Range","III","Xeric West","III","WMTNS MAN-MADE","NV","6/15/2007",-1.63705019645243,0.352484790406853,-2.09233433700156,-0.0784064917300982,-0.174895803630603,0.820193018733252,-0.227289958454241,-0.738442970851356,0.617532852479541,0.0810505777679041,2.90356932398805,-0.48682672976569
"NLA06608-0587",22,5.51380715255772,2.55089654070344,0.012941543279743,0.0985221674876847,66,2.56691031119707,226353.083836855,11321780.4641716,41.218487,-86.59115603,554.0614131,7.9,12.8846881,218.23,7,7120001,56,"Region_5",257.7,7210,1153,29,395,0.379025569769616,25.955556,5.878562092,"Southern Michigan/Northern Indiana Drift Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","IN","7/9/2007",1.03898386077163,2.30127386429391,-0.434633104782688,1.55106164002217,0.608099648785463,0.00170324003976646,0.117223833338958,0.302692625315699,-1.82569320225405,0.817216486533502,0.249974870480844,-0.496265569339051
"NLA06608-0588",11,3.99822832996157,1.25080673028303,0.618489933403223,0.604790419161677,14,1.72109141943472,73.699962593,38261.3868104,39.332025,-97.37482305,10.23484527,3.1,1.506692723,415.33,10,10250017,27,"Region_7",130.1,6000,1729,589,11133,-0.199096315287177,26.175,5.742679739,"Central Great Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","KS","7/13/2007",-2.09246639019578,-1.07949013290066,-0.672950620081717,-0.312318207667922,0.992383487930853,1.9171826662238,-0.258035376878352,0.0828996843083867,0.682625652185462,0.846802497560157,-0.0350753663656862,-0.30631210525925
"NLA06608-0590",20,42.56,2.08881529454752,-1.13760039795487,0.216165413533835,14,1.52355118569266,16481.0600641,2230887.79849,45.907637,-89.91696268,36.86968395,3.2,3.377840816,476.12,7,7070001,50,"Region_5",134.2,6170,884,46,6957,-1.63126189417787,23.74,5.336797386,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","WI","8/7/2007",0.145052986877901,-1.07949013290066,1.08071787859794,1.29484034488016,0.356132724038225,0.295180385564656,1.0499999643135,0.116326788587067,0.329405787007302,0.503667315527975,-0.928517417153452,0.146563337930591
"NLA06608-0591",18,4.30219146482122,1.76384925365203,0.786697819548634,0.0509383378016086,18,0.678001183167897,5270.543270174,2934563.7307256,34.137612,-84.64323654,3639.297646,17.7,265.0802093,256.03,3,3150104,45,"Region_4",72.58,1910,182,5,5706,-0.172818047784596,26.78,5.707124183,"Piedmont","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","GA","8/21/2007",0.295933377426276,-0.531549858844324,-0.618619357617077,1.0116008437681,-1.1428247407225,-1.11652821451279,-1.29131954582664,-1.28658519899065,0.180481985984884,0.927103283222738,-0.110776418241558,-0.188889193452087
"NLA06608-0593",14,55.4555680539932,1.82448352630164,0.0994484561545259,0.172413793103448,15,2.29328212033976,11042.88667095,2413963.022346,48.708678,-122.3277089,10.31472684,26.5,1.329262581,104.79,17,17110002,2,"Region_10",68.98,3370,203,4,2418,-0.409322455307829,8.866667,4.470915033,"Puget Lowland","II","Western Forested Mountains","II","WMTNS MAN-MADE","WA","7/10/2007",0.188458296451914,-0.929065132756068,1.27696574710198,0.335995064467242,-1.03925610208086,-1.25847719427308,1.60718926017332,-0.60724889561501,-0.464539272818569,-2.95730454245956,-3.0863335826938,-0.491435530539723
"NLA06608-0594",14,61.0202117420597,1.85992560905097,1.05102449777714,0.108832807570978,27,2.11699852380845,21283.354060088,3499875.502795,32.378342,-82.0648507,6.028735775,1.8,1.202826938,53.06,3,3060203,65,"Region_4",58.43,10670,821,41,337,-1.07941827662366,30.4675,5.810196078,"Southeastern Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","GA","8/9/2007",0.392885765916146,0.352484790406853,1.34786916529307,0.335995064467242,0.286011034208564,0.221980986037079,-1.64127744095467,0.771648303584044,-1.94499658974181,1.38044921324162,0.10739181024017,0.0524306440613377
"NLA06608-0595",10,27.9689772176442,1.57826514895297,0.194606060316787,0.0641247833622184,13,0.523978180439832,171486.30475792,3003281.2795,45.812151,-99.76603988,61.07335453,2.4,4.037677278,541.69,10,10130106,42,"Region_8",2668,26230,3828,258,36007,0.681225646049302,20.025,5.643529412,"Northwestern Glaciated Plains","V","South Central Cultivated Great Plains","V","PLNLOW NATURAL","SD","6/12/2007",0.308671874741911,-1.24106757534771,0.76942679061705,-0.568539502809926,1.74620044575066,1.39207611115726,1.03100567715224,1.84778577442212,1.56446305789039,-0.0943734026519163,-0.247359269772635,-0.477534612273815
"NLA06608-0596",8,1.44795079021144,1.49631442115318,-0.138445554251127,0.0354609929078014,16,1.97288880112902,754.143789341,1160557.18366418,39.079864,-106.3650807,223.2825986,29,5.972587609,2802,11,11020001,21,"Region_8",82.31,1290,96,1,4136,-0.76407906659268,9.780769,6.366143791,"Southern Rockies","II","Western Forested Mountains","II","WMTNS MAN-MADE","CO","7/30/2007",-0.214592990491909,-0.788351942505867,-1.42608247733252,-1.1684138272283,-1.74950046538764,-2.14034480393267,-0.308195802960408,-1.75613179862753,-0.0612676758211451,-2.6124973948405,1.22119982163302,-0.48682672976569
"NLA06608-0597",16,13.6768289650371,1.91008045764423,-0.554760072461019,0.158181818181818,20,1.1198592730204,8914.518517944,779403.5919008,43.547058,-116.6654946,3571.159207,8.9,39.98093763,767,17,17050114,12,"Region_10",172.3,2840,361,22,8816,0.195077697251545,22.02,6.665228758,"Snake River Plain","III","Xeric West","III","WMTNS MAN-MADE","ID","7/9/2007",-0.433697389310728,-0.301832567166436,0.238970879363116,0.69496602046179,-0.493267550997279,-0.174030652948633,0.580428347606901,-0.811966051556496,0.50732085399758,0.239365846092322,1.78079219893803,-0.343457559402743
"NLA06608-0599",5,0.170377101317583,1.28678440607695,2.19291574772427,0.8,35,1.30386376519093,63671.1111055,38992825.743241,30.290089,-96.59781441,4682.509549,8,110.3076062,72.58,12,12070102,33,"Region_6",330.4,8490,1012,90,14491,-0.25165285029234,28.9625,5.352156863,"East Central Texas Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","TX","7/19/2007",1.71955978077225,0.918296457279579,-3.01278757983754,-2.43191935050002,0.484386799748612,0.722132682228062,-2.05667736499975,0.498210966506271,0.88067032040271,1.2024262077629,-0.893488024950553,1.89265056327909
"NLA06608-0606",22,18.5393258426966,2.46863330799922,-0.592606846843737,0.22020202020202,11,1.65851862869276,65843.74667662,2600453.194471,45.972629,-90.50816425,62.10901331,7.3,3.456520164,454.76,7,7050002,50,"Region_5",151,8400,708,15,1317,-0.895470404105587,21.8375,5.402222222,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","WI","8/8/2007",0.229412259248085,-1.60529521463888,0.464525234211441,1.55106164002217,0.145567430614133,-0.41766466855726,1.06292831727817,0.485460410197253,-0.920997552619572,0.210119339457023,-0.78000099656423,-0.32188491762166
"NLA06608-0608",7,3.53335082007684,0.62453747216556,2.00260053939975,0.956331877729258,17,0.295145113705984,254380.4444106,8185713.899926,36.590093,-89.26975098,30.83717694,2.3,5.081839719,86.5,8,8010100,73,"Region_7",470.8,6890,2184,327,8480,0.760060448557047,24.4,5.781960784,"Mississippi Alluvial Plain","X","Texas-Louisiana Coastal and Mississippi Alluvial Plains","CPL","PLNLOW NATURAL","MO","9/18/2007",0.860488169547504,-0.656172218007403,-0.764602129913255,-1.52738478322285,1.21395243465164,1.54284000813613,-0.803466579197599,0.248377897350342,0.478128254920313,0.600031923283584,0.0480145688201013,1.49597902297791
"NLA06608-0609",13,3.7463509568602,1.7743016220377,1.78300606825607,0.683982683982684,20,1.4287081521367,205762.32793591,4709009.115967,28.061269,-82.27729181,339.4373012,3.9,7.537308706,34.62,3,3100205,75,"Region_4",228.9,14150,3334,239,1085,1.89002595116805,28.44,6.302941176,"Southern Coastal Plain","XII","Southeastern Coastal Plain","CPL","PLNLOW NATURAL","FL","7/25/2007",0.556198820282718,-0.301832567166436,-0.721198608465619,0.136771428077538,1.6151552131222,1.34341445916372,-2.50003918883535,1.10937085289348,-1.0665754654333,1.13844978133495,1.09958556351244,1.08299902390999
"NLA06608-0610",20,28.1875,2.24071085327164,-0.471497168819041,0.210643015521064,24,2.2371850852227,2735.999999993,1748389.4339077,42.691321,-71.3703595,66.35048043,6.5,5.20907328,45.85,1,1070002,59,"Region_1",300.7,4130,549,11,25,-0.475018124064283,24.5375,5.490196078,"Northeastern Coastal Zone","XIV","Eastern Coastal Plain","CPL","EHIGH NATURAL","NH","8/2/2007",0.0109329369240564,0.0956827067453098,0.775197560392345,1.29484034488016,-0.0956633728747976,-0.614964457778428,0.410203243272051,-0.363940184554688,-3.89919860460696,0.619779533987343,-0.583108188138392,-0.385907777228914
"NLA06608-0611",9,41.5962441314554,2.53781432195713,-0.323474229011079,0.0699774266365688,5,1.10008094729372,139817.34472208,10576033.96715,42.965471,-89.25185174,1293.360422,9,15.59784263,258.46,7,7090001,53,"Region_5",541.6,5960,903,53,8561,0.865173518567373,23.081818,5.576078431,"Southeastern Wisconsin Till Plains","VII","Mostly Glaciated Dairy Region","VII","PLNLOW NATURAL","WI","7/2/2007",1.00148496828043,-3.32436699684805,1.0637340980986,-0.851779003921986,0.376301700323977,0.385288955860293,0.464737770064043,0.0748968726871783,0.485270220189254,0.404862335985523,-0.393916388588734,-0.444366949964845
"NLA06608-0614",13,10.6028708133971,1.39517510671594,0.758231869585565,0.101083032490975,29,1.53743726167113,1648.677248739,572888.3057657,43.378645,-123.2686178,52.66162247,16,7.413004867,207.02,17,17100301,78,"Region_10",219.4,2820,259,8,12401,0.0242689584847643,12.276471,5.786928105,"Klamath Mountains","II","Western Forested Mountains","II","WMTNS MAN-MADE","OR","6/27/2007",-0.603112666133639,0.508286606386925,0.0502038863040626,0.136771428077538,-0.808195927698098,-0.817543389443283,0.546927259660084,-0.820421322623955,0.763659937655913,-1.81384514651455,0.0584815560901951,-0.210736934382061
"NLA06608-0616",7,3.42587123449498,1.07722129319363,0.0994484561545259,0.00862068965517241,19,0.267685551791804,22664.888886708,814453.4933299,36.724809,-98.88888117,10.1555154,2.9,1.368402313,474.49,11,11050001,27,"Region_6",1211,6090,483,14,8518,0.379025569769616,26.856,5.786732026,"Central Great Plains","V","South Central Cultivated Great Plains","V","PLNLOW MAN-MADE","OK","7/25/2007",-0.409488913138697,-0.413667219781573,-0.787507352328218,-1.52738478322285,-0.217140867503477,-0.461553311812361,-0.776668573320123,0.100712656674691,0.481487262748245,0.937062151688457,0.0580685547586886,-0.491435530539723
"NLA06608-0617",10,7.65886979921341,1.37980907626175,-0.471497168819041,0.0405405405405405,23,2.16730247614816,4651.355036568,3426866.3858965,35.06361,-111.4965509,348.5464856,4.1,21.14079019,2077,15,15020015,23,"Region_9",84.62,6360,513,40,5003,-0.317348519048795,18.216667,6.636470588,"Arizona/New Mexico Mountains","II","Western Forested Mountains","II","WMTNS MAN-MADE","AZ","6/19/2007",0.381283997759393,0.00289007662102084,-0.190973089619732,-0.568539502809926,-0.1599888263237,0.206273199976599,-1.1071179673465,0.152613531093154,0.0817049616121513,-0.426970231844114,1.72808791840046,-0.385907777228914
